# generation_params: repair_time: uniform(min=1, max=4) | priority: uniform(min=1, max=10),,
job_id,repair_type,repair_time_hours,priority,scheduled
J1612,Tire pressure sensor reset,2,10,
J1613,Battery replacement,2,9,
J1614,Tire pressure sensor reset,1,8,
J1615,Alternator inspection,2,9,
J1616,Brake pad replacement,1,10,
J1617,Check engine light diagnosis,2,6,
J1618,Wheel alignment,4,6,
J1619,Wheel alignment,4,7,
J1620,Tire replacement,4,10,
J1621,Tire pressure sensor reset,2,1,
J1622,Transmission inspection,3,5,
J1623,Check engine light diagnosis,2,7,
J1624,Brake inspection,3,1,
J1625,Suspension noise diagnosis,3,7,
J1626,Suspension noise diagnosis,4,10,
J1627,Brake pad replacement,3,4,
J1628,Tire pressure sensor reset,2,2,
J1629,ABS warning light diagnosis,2,9,
J1630,Coolant system service,3,1,
J1631,Transmission inspection,2,8,
J1632,Brake inspection,3,9,
J1633,Oil change,2,8,
J1634,ABS warning light diagnosis,2,5,
J1635,Tire pressure sensor reset,3,9,
J1636,Engine diagnostic scan,1,3,
J1637,Tire replacement,4,5,
J1638,Brake pad replacement,3,5,
J1639,Tire replacement,4,4,
J1640,Tire replacement,1,4,
J1641,Brake pad replacement,2,8,
J1642,Brake pad replacement,1,8,
J1643,Tire replacement,4,5,
J1644,Tire replacement,2,4,
J1645,Engine diagnostic scan,3,5,
J1646,Spark plug replacement,2,3,
J1647,Check engine light diagnosis,3,6,
J1648,Tire replacement,1,4,
J1649,Spark plug replacement,2,10,
J1650,Tire pressure sensor reset,1,5,
J1651,Oil change,2,8,
J1652,Engine diagnostic scan,2,5,
J1653,Battery replacement,3,4,
J1654,Suspension noise diagnosis,1,6,
J1655,Tire replacement,2,7,
J1656,Transmission inspection,3,9,
J1657,Oil change,2,1,
J1658,Wheel alignment,2,1,
J1659,Coolant system service,2,5,
J1660,Suspension noise diagnosis,4,7,
J1661,Tire replacement,2,8,
J1662,Alternator inspection,3,4,
J1663,Brake pad replacement,4,9,
J1664,Wheel alignment,3,2,
J1665,Suspension noise diagnosis,4,1,
J1666,Coolant system service,3,3,
J1667,Wheel alignment,4,1,
J1668,Wheel alignment,1,9,
J1669,Engine diagnostic scan,1,7,
J1670,Tire replacement,2,6,
J1671,Engine diagnostic scan,2,4,
J1672,Suspension noise diagnosis,4,9,
J1673,Brake inspection,4,6,
J1674,Tire pressure sensor reset,1,5,
J1675,Engine diagnostic scan,4,1,
J1676,Transmission inspection,2,7,
J1677,Alternator inspection,2,7,
J1678,Wheel alignment,2,9,
J1679,Wheel alignment,4,2,
J1680,Wheel alignment,1,9,
J1681,Brake pad replacement,3,4,
J1682,ABS warning light diagnosis,2,7,
J1683,Brake inspection,3,5,
J1684,Tire pressure sensor reset,1,6,
J1685,Brake inspection,2,2,
J1686,Brake inspection,3,3,
J1687,Battery replacement,4,6,
J1688,Wheel alignment,2,9,
J1689,ABS warning light diagnosis,4,5,
J1690,Spark plug replacement,4,9,
J1691,Suspension noise diagnosis,2,6,
J1692,Brake inspection,3,2,
J1693,Transmission inspection,3,8,
J1694,Brake pad replacement,1,3,
J1695,Transmission inspection,2,2,
J1696,Battery replacement,1,8,
J1697,Brake inspection,4,3,
J1698,Tire replacement,2,2,
J1699,Transmission inspection,4,8,
J1700,Brake pad replacement,1,9,
J1701,Alternator inspection,3,5,
J1702,Tire pressure sensor reset,2,7,
J1703,Tire pressure sensor reset,1,6,
J1704,Oil change,3,6,
J1705,Wheel alignment,3,2,
J1706,Suspension noise diagnosis,2,2,
J1707,Engine diagnostic scan,3,7,
J1708,Spark plug replacement,3,3,
J1709,Tire replacement,3,5,
J1710,Battery replacement,3,5,
J1711,Alternator inspection,3,7,
J1712,Spark plug replacement,2,5,
J1713,Tire pressure sensor reset,2,6,
J1714,Battery replacement,4,9,
J1715,Alternator inspection,3,5,
J1716,Brake inspection,1,6,
J1717,Coolant system service,1,6,
J1718,Tire replacement,3,5,
J1719,Wheel alignment,4,10,
J1720,Transmission inspection,3,4,
J1721,ABS warning light diagnosis,2,4,
J1722,Spark plug replacement,2,7,
J1723,Brake inspection,2,8,
J1724,Alternator inspection,2,2,
J1725,Tire replacement,2,9,
J1726,Wheel alignment,1,6,
J1727,Suspension noise diagnosis,3,5,
J1728,Brake inspection,4,5,
J1729,Coolant system service,3,1,
J1730,ABS warning light diagnosis,3,9,
J1731,Brake inspection,1,2,
J1732,Suspension noise diagnosis,3,7,
J1733,ABS warning light diagnosis,2,6,
J1734,Suspension noise diagnosis,2,9,
J1735,Tire replacement,2,8,
J1736,Oil change,3,8,
J1737,Engine diagnostic scan,4,4,
J1738,ABS warning light diagnosis,2,5,
J1739,Coolant system service,2,4,
J1740,Oil change,1,4,
J1741,Oil change,4,9,
J1742,Tire pressure sensor reset,3,6,
J1743,ABS warning light diagnosis,2,1,
J1744,Battery replacement,1,1,
J1745,Engine diagnostic scan,1,4,
J1746,Battery replacement,2,6,
J1747,Brake inspection,2,5,
J1748,Battery replacement,4,4,
J1749,Suspension noise diagnosis,3,7,
J1750,Tire replacement,1,6,
J1751,Wheel alignment,2,6,
J1752,Tire pressure sensor reset,1,10,
J1753,Oil change,2,4,
J1754,Battery replacement,2,5,
J1755,Wheel alignment,3,7,
J1756,Tire pressure sensor reset,4,2,
J1757,Battery replacement,2,1,
J1758,Brake pad replacement,3,1,
J1759,Check engine light diagnosis,3,3,
J1760,Alternator inspection,2,3,
J1761,Wheel alignment,3,7,
J1762,Engine diagnostic scan,4,9,
J1763,Suspension noise diagnosis,1,3,
J1764,ABS warning light diagnosis,3,1,
J1765,Tire replacement,2,3,
J1766,Spark plug replacement,2,7,
J1767,Transmission inspection,2,4,
J1768,Spark plug replacement,2,1,
J1769,Spark plug replacement,1,8,
J1770,Check engine light diagnosis,2,9,
J1771,Brake inspection,1,4,
J1772,Check engine light diagnosis,4,6,
J1773,Tire pressure sensor reset,3,2,
J1774,Brake inspection,3,2,
J1775,Alternator inspection,4,1,
J1776,Battery replacement,3,8,
J1777,Battery replacement,2,3,
J1778,Spark plug replacement,2,9,
J1779,Brake inspection,2,6,
J1780,Transmission inspection,3,2,
J1781,Tire replacement,2,6,
J1782,Brake inspection,1,1,
J1783,Check engine light diagnosis,3,7,
J1784,Tire replacement,3,6,
J1785,Transmission inspection,3,9,
J1786,Oil change,3,10,
J1787,Alternator inspection,4,6,
J1788,Brake inspection,3,3,
J1789,Tire replacement,3,9,
J1790,Brake pad replacement,4,1,
J1791,ABS warning light diagnosis,2,10,
J1792,Suspension noise diagnosis,1,10,
J1793,Oil change,3,4,
J1794,Engine diagnostic scan,1,4,
J1795,Coolant system service,1,9,
J1796,ABS warning light diagnosis,4,9,
J1797,Engine diagnostic scan,2,5,
J1798,Suspension noise diagnosis,4,4,
J1799,Suspension noise diagnosis,3,7,
J1800,Suspension noise diagnosis,3,5,
J1801,ABS warning light diagnosis,1,7,
J1802,Brake pad replacement,4,5,
J1803,Tire replacement,4,6,
J1804,Check engine light diagnosis,4,5,
J1805,Coolant system service,2,3,
J1806,Battery replacement,3,9,
J1807,Suspension noise diagnosis,2,6,
J1808,Spark plug replacement,3,4,
J1809,Alternator inspection,3,4,
J1810,ABS warning light diagnosis,3,6,
J1811,Brake pad replacement,2,4,
J1812,Battery replacement,1,2,
J1813,ABS warning light diagnosis,2,9,
J1814,Engine diagnostic scan,3,7,
J1815,Tire replacement,2,4,
J1816,Tire replacement,2,10,
J1817,Oil change,1,1,
J1818,ABS warning light diagnosis,1,9,
J1819,Tire replacement,1,7,
J1820,Spark plug replacement,3,7,
J1821,Oil change,4,8,
J1822,Tire pressure sensor reset,2,2,
J1823,Transmission inspection,2,6,
J1824,Transmission inspection,2,3,
J1825,Coolant system service,3,9,
J1826,Battery replacement,4,9,
J1827,Wheel alignment,3,6,
J1828,Tire replacement,1,9,
J1829,Brake inspection,3,4,
J1830,Suspension noise diagnosis,4,3,
J1831,Transmission inspection,3,4,
J1832,Tire replacement,4,8,
J1833,Tire pressure sensor reset,1,7,
J1834,Tire replacement,3,5,
J1835,Tire pressure sensor reset,1,3,
J1836,Check engine light diagnosis,4,7,
J1837,Coolant system service,3,4,
J1838,Brake inspection,3,7,
J1839,Spark plug replacement,2,9,
J1840,ABS warning light diagnosis,3,7,
J1841,Tire replacement,2,2,
J1842,Check engine light diagnosis,4,5,
J1843,Alternator inspection,3,8,
J1844,Wheel alignment,2,3,
J1845,Alternator inspection,2,7,
J1846,Coolant system service,1,3,
J1847,Suspension noise diagnosis,3,4,
J1848,Spark plug replacement,2,8,
J1849,Battery replacement,1,4,
J1850,Alternator inspection,3,4,
J1851,Spark plug replacement,2,7,
J1852,Wheel alignment,2,1,
J1853,Alternator inspection,4,6,
J1854,Spark plug replacement,1,9,
J1855,Engine diagnostic scan,4,8,
J1856,Suspension noise diagnosis,3,9,
J1857,Brake pad replacement,3,6,
J1858,ABS warning light diagnosis,3,4,
J1859,Tire pressure sensor reset,2,7,
J1860,Brake pad replacement,4,4,
J1861,Brake inspection,2,3,
J1862,ABS warning light diagnosis,3,7,
J1863,Coolant system service,4,2,
J1864,Oil change,3,6,
J1865,Brake pad replacement,4,1,
J1866,Brake inspection,2,5,
J1867,Coolant system service,2,6,
J1868,Wheel alignment,3,4,
J1869,Transmission inspection,4,9,
J1870,Transmission inspection,2,10,
J1871,Coolant system service,1,2,
J1872,Engine diagnostic scan,3,2,
J1873,ABS warning light diagnosis,2,4,
J1874,Suspension noise diagnosis,3,4,
J1875,Tire replacement,3,7,
J1876,Brake inspection,1,4,
J1877,Suspension noise diagnosis,1,4,
J1878,Check engine light diagnosis,1,2,
J1879,Tire pressure sensor reset,2,2,
J1880,Suspension noise diagnosis,2,6,
J1881,Oil change,2,10,
J1882,Tire replacement,3,5,
J1883,Engine diagnostic scan,3,4,
J1884,ABS warning light diagnosis,3,10,
J1885,Suspension noise diagnosis,1,5,
J1886,Check engine light diagnosis,2,9,
J1887,Check engine light diagnosis,1,5,
J1888,Tire pressure sensor reset,3,2,
J1889,Engine diagnostic scan,1,5,
J1890,Transmission inspection,1,4,
J1891,Spark plug replacement,3,8,
J1892,Battery replacement,2,4,
J1893,Wheel alignment,2,3,
J1894,Tire pressure sensor reset,3,9,
J1895,Brake inspection,1,8,
J1896,Brake inspection,1,9,
J1897,Oil change,1,7,
J1898,Check engine light diagnosis,2,1,
J1899,Brake pad replacement,3,8,
J1900,Wheel alignment,4,6,
J1901,Battery replacement,3,7,
J1902,ABS warning light diagnosis,2,4,
J1903,Tire replacement,1,7,
J1904,Spark plug replacement,2,6,
J1905,Brake inspection,1,1,
J1906,Engine diagnostic scan,1,3,
J1907,Coolant system service,3,6,
J1908,Engine diagnostic scan,4,5,
J1909,Brake inspection,2,9,
J1910,Suspension noise diagnosis,4,9,
J1911,Oil change,3,3,
J1912,Tire pressure sensor reset,2,8,
J1913,Wheel alignment,2,9,
J1914,Tire replacement,4,4,
J1915,Brake inspection,1,3,
J1916,ABS warning light diagnosis,2,5,
J1917,Coolant system service,1,1,
J1918,Tire pressure sensor reset,3,3,
J1919,Transmission inspection,1,10,
J1920,Tire replacement,4,3,
J1921,Alternator inspection,2,6,
J1922,Check engine light diagnosis,2,9,
J1923,Suspension noise diagnosis,3,6,
J1924,Spark plug replacement,3,4,
J1925,Oil change,3,6,
J1926,Battery replacement,3,3,
J1927,Suspension noise diagnosis,2,3,
J1928,Wheel alignment,3,5,
J1929,Brake pad replacement,2,2,
J1930,Spark plug replacement,2,5,
J1931,Suspension noise diagnosis,1,5,
J1932,Tire replacement,2,4,
J1933,Brake inspection,2,7,
J1934,Tire pressure sensor reset,2,5,
J1935,ABS warning light diagnosis,3,2,
J1936,ABS warning light diagnosis,1,5,
J1937,Oil change,3,1,
J1938,Oil change,3,3,
J1939,Brake inspection,4,8,
J1940,Tire replacement,1,1,
J1941,Brake pad replacement,3,9,
J1942,Suspension noise diagnosis,3,8,
J1943,Wheel alignment,2,2,
J1944,Check engine light diagnosis,2,2,
J1945,ABS warning light diagnosis,3,7,
J1946,Battery replacement,2,9,
J1947,Spark plug replacement,3,6,
J1948,Wheel alignment,2,10,
J1949,ABS warning light diagnosis,2,5,
J1950,Coolant system service,2,3,
J1951,Tire pressure sensor reset,3,7,
J1952,ABS warning light diagnosis,4,10,
J1953,Transmission inspection,3,4,
J1954,Tire replacement,2,9,
J1955,Tire replacement,2,2,
J1956,Tire replacement,2,2,
J1957,Oil change,4,5,
J1958,Brake inspection,2,3,
J1959,Spark plug replacement,3,5,
J1960,Brake inspection,1,5,
J1961,Battery replacement,3,9,
J1962,Transmission inspection,4,2,
J1963,Wheel alignment,3,6,
J1964,Suspension noise diagnosis,3,3,
J1965,Brake pad replacement,2,1,
J1966,Alternator inspection,1,7,
J1967,Tire pressure sensor reset,3,8,
J1968,Coolant system service,3,5,
J1969,Tire pressure sensor reset,3,3,
J1970,Transmission inspection,3,5,
J1971,Coolant system service,3,5,
J1972,Brake pad replacement,3,8,
J1973,Oil change,3,3,
J1974,Alternator inspection,3,10,
J1975,Oil change,3,2,
J1976,Battery replacement,1,4,
J1977,Check engine light diagnosis,3,4,
J1978,Coolant system service,1,6,
J1979,Tire replacement,2,6,
J1980,Engine diagnostic scan,2,8,
J1981,Check engine light diagnosis,3,3,
J1982,Battery replacement,1,6,
J1983,Tire replacement,1,4,
J1984,Engine diagnostic scan,4,9,
J1985,Brake pad replacement,2,8,
J1986,Suspension noise diagnosis,3,8,
J1987,Oil change,2,5,
J1988,Coolant system service,3,6,
J1989,Brake inspection,2,9,
J1990,Tire pressure sensor reset,2,7,
J1991,Tire pressure sensor reset,4,3,
J1992,Spark plug replacement,1,7,
J1993,Battery replacement,3,7,
J1994,Tire replacement,3,7,
J1995,Brake inspection,4,5,
J1996,Wheel alignment,4,6,
J1997,Brake pad replacement,3,4,
J1998,Tire pressure sensor reset,2,7,
J1999,Check engine light diagnosis,3,2,
J2000,Check engine light diagnosis,2,6,
J2001,Tire pressure sensor reset,2,3,
J2002,Alternator inspection,1,8,
J2003,Brake inspection,3,4,
J2004,ABS warning light diagnosis,1,9,
J2005,Coolant system service,3,10,
J2006,ABS warning light diagnosis,1,9,
J2007,Spark plug replacement,2,6,
J2008,Transmission inspection,4,6,
J2009,Suspension noise diagnosis,3,2,
J2010,Brake inspection,3,4,
J2011,Oil change,1,8,
J2012,Tire pressure sensor reset,1,2,
J2013,Battery replacement,2,2,
J2014,Suspension noise diagnosis,3,8,
J2015,Oil change,3,2,
J2016,Transmission inspection,3,9,
J2017,Brake inspection,2,9,
J2018,Oil change,1,8,
J2019,ABS warning light diagnosis,1,4,
J2020,Suspension noise diagnosis,2,1,
J2021,Tire replacement,4,8,
J2022,Check engine light diagnosis,2,9,
J2023,Brake pad replacement,2,9,
J2024,Engine diagnostic scan,1,3,
J2025,Check engine light diagnosis,4,3,
J2026,ABS warning light diagnosis,3,3,
J2027,Coolant system service,4,6,
J2028,Oil change,2,1,
J2029,Brake inspection,3,2,
J2030,Brake pad replacement,2,4,
J2031,Transmission inspection,3,6,
J2032,Spark plug replacement,2,8,
J2033,Brake inspection,3,2,
J2034,Check engine light diagnosis,2,5,
J2035,Spark plug replacement,4,1,
J2036,Brake inspection,2,3,
J2037,Suspension noise diagnosis,4,9,
J2038,Brake inspection,1,4,
J2039,Brake inspection,4,4,
J2040,Alternator inspection,4,4,
J2041,Engine diagnostic scan,4,2,
J2042,Wheel alignment,3,3,
J2043,Tire pressure sensor reset,3,10,
J2044,Battery replacement,3,9,
J2045,Brake inspection,1,3,
J2046,Suspension noise diagnosis,2,9,
J2047,Alternator inspection,1,7,
J2048,ABS warning light diagnosis,1,4,
J2049,Battery replacement,1,8,
J2050,Transmission inspection,3,5,
J2051,Brake pad replacement,3,9,
J2052,Oil change,3,6,
J2053,Check engine light diagnosis,1,7,
J2054,ABS warning light diagnosis,2,3,
J2055,Brake inspection,3,5,
J2056,Check engine light diagnosis,1,2,
J2057,Spark plug replacement,2,6,
J2058,Spark plug replacement,4,4,
J2059,Coolant system service,1,6,
J2060,Brake pad replacement,2,4,
J2061,Alternator inspection,1,1,
J2062,Check engine light diagnosis,4,5,
J2063,Brake pad replacement,4,3,
J2064,Oil change,4,5,
J2065,ABS warning light diagnosis,3,3,
J2066,Alternator inspection,1,5,
J2067,Tire pressure sensor reset,3,3,
J2068,Oil change,2,3,
J2069,Suspension noise diagnosis,4,8,
J2070,Wheel alignment,3,4,
J2071,Alternator inspection,4,6,
J2072,Tire replacement,2,6,
J2073,Alternator inspection,1,3,
J2074,Check engine light diagnosis,1,10,
J2075,Suspension noise diagnosis,2,7,
J2076,Tire replacement,2,9,
J2077,Tire replacement,2,6,
J2078,Tire pressure sensor reset,1,7,
J2079,Check engine light diagnosis,3,1,
J2080,Brake pad replacement,2,8,
J2081,Coolant system service,1,9,
J2082,Transmission inspection,3,6,
J2083,Tire replacement,3,2,
J2084,Alternator inspection,3,6,
J2085,Spark plug replacement,3,7,
J2086,Oil change,3,2,
J2087,Wheel alignment,3,9,
J2088,Suspension noise diagnosis,4,8,
J2089,Brake pad replacement,2,7,
J2090,Battery replacement,2,5,
J2091,Transmission inspection,3,1,
J2092,Engine diagnostic scan,1,5,
J2093,Transmission inspection,4,8,
J2094,Brake pad replacement,2,3,
J2095,Tire pressure sensor reset,3,6,
J2096,Suspension noise diagnosis,3,5,
J2097,Battery replacement,1,9,
J2098,Spark plug replacement,2,9,
J2099,Coolant system service,2,1,
J2100,Engine diagnostic scan,4,2,
J2101,Alternator inspection,1,5,
J2102,Brake pad replacement,2,8,
J2103,Spark plug replacement,1,7,
J2104,Battery replacement,4,2,
J2105,Alternator inspection,2,9,
J2106,Tire pressure sensor reset,3,8,
J2107,Alternator inspection,4,10,
J2108,Coolant system service,2,7,
J2109,Oil change,3,6,
J2110,Check engine light diagnosis,3,9,
J2111,Coolant system service,3,4,
J2112,Spark plug replacement,3,3,
J2113,Brake inspection,2,6,
J2114,Transmission inspection,4,6,
J2115,Tire replacement,1,8,
J2116,Engine diagnostic scan,3,9,
J2117,Suspension noise diagnosis,3,1,
J2118,Oil change,3,10,
J2119,Coolant system service,3,7,
J2120,Spark plug replacement,4,7,
J2121,Engine diagnostic scan,3,4,
J2122,Spark plug replacement,3,5,
J2123,Tire pressure sensor reset,2,6,
J2124,Battery replacement,2,5,
J2125,Wheel alignment,3,10,
J2126,Brake inspection,4,5,
J2127,Suspension noise diagnosis,2,10,
J2128,Wheel alignment,3,5,
J2129,Transmission inspection,2,7,
J2130,Transmission inspection,4,9,
J2131,Transmission inspection,2,3,
J2132,Transmission inspection,3,8,
J2133,Transmission inspection,2,4,
J2134,Tire pressure sensor reset,2,9,
J2135,Check engine light diagnosis,1,3,
J2136,Engine diagnostic scan,4,2,
J2137,Brake pad replacement,3,7,
J2138,Brake pad replacement,3,5,
J2139,Wheel alignment,4,5,
J2140,Suspension noise diagnosis,3,10,
J2141,Spark plug replacement,2,3,
J2142,Alternator inspection,2,6,
J2143,Tire replacement,3,8,
J2144,Suspension noise diagnosis,1,3,
J2145,Spark plug replacement,3,6,
J2146,Suspension noise diagnosis,4,5,
J2147,Oil change,1,3,
J2148,ABS warning light diagnosis,2,6,
J2149,Brake pad replacement,2,6,
J2150,Brake pad replacement,2,7,
J2151,Wheel alignment,2,9,
J2152,Brake pad replacement,3,8,
J2153,ABS warning light diagnosis,3,1,
J2154,Coolant system service,3,3,
J2155,Tire replacement,3,6,
J2156,Brake pad replacement,2,1,
J2157,Brake pad replacement,2,8,
J2158,Alternator inspection,3,8,
J2159,Spark plug replacement,2,7,
J2160,Oil change,2,8,
J2161,Check engine light diagnosis,1,7,
J2162,Alternator inspection,2,7,
J2163,Engine diagnostic scan,4,5,
J2164,Coolant system service,3,10,
J2165,Suspension noise diagnosis,3,1,
J2166,Transmission inspection,2,8,
J2167,Transmission inspection,3,2,
J2168,Spark plug replacement,2,9,
J2169,Transmission inspection,1,1,
J2170,Tire pressure sensor reset,4,7,
J2171,Transmission inspection,3,2,
J2172,Transmission inspection,1,5,
J2173,Brake pad replacement,4,5,
J2174,Oil change,3,3,
J2175,Alternator inspection,3,7,
J2176,Brake pad replacement,4,3,
J2177,Tire replacement,3,7,
J2178,Tire replacement,1,10,
J2179,Wheel alignment,3,7,
J2180,Oil change,3,9,
J2181,Brake inspection,1,4,
J2182,Alternator inspection,1,4,
J2183,Tire replacement,2,2,
J2184,Suspension noise diagnosis,2,4,
J2185,Alternator inspection,2,5,
J2186,Suspension noise diagnosis,2,4,
J2187,Transmission inspection,2,3,
J2188,Brake inspection,2,1,
J2189,Oil change,2,5,
J2190,Brake inspection,3,10,
J2191,Battery replacement,4,10,
J2192,Suspension noise diagnosis,4,2,
J2193,Check engine light diagnosis,4,7,
J2194,Alternator inspection,3,2,
J2195,Alternator inspection,2,7,
J2196,Oil change,4,7,
J2197,Coolant system service,2,4,
J2198,Spark plug replacement,2,9,
J2199,Check engine light diagnosis,4,9,
J2200,Tire replacement,2,4,
J2201,Brake inspection,4,8,
J2202,Check engine light diagnosis,1,3,
J2203,Tire replacement,4,4,
J2204,Oil change,3,2,
J2205,Engine diagnostic scan,4,9,
J2206,Brake pad replacement,2,2,
J2207,Spark plug replacement,2,10,
J2208,Tire replacement,3,2,
J2209,Engine diagnostic scan,4,5,
J2210,ABS warning light diagnosis,3,7,
J2211,Coolant system service,3,8,
J2212,ABS warning light diagnosis,3,5,
J2213,Transmission inspection,4,3,
J2214,Engine diagnostic scan,1,10,
J2215,Oil change,1,8,
J2216,Brake pad replacement,2,3,
J2217,Coolant system service,4,5,
J2218,Check engine light diagnosis,3,6,
J2219,ABS warning light diagnosis,2,4,
J2220,Suspension noise diagnosis,3,8,
J2221,Spark plug replacement,1,2,
J2222,Engine diagnostic scan,1,7,
J2223,ABS warning light diagnosis,2,4,
J2224,Engine diagnostic scan,3,3,
J2225,Tire pressure sensor reset,2,7,
J2226,Check engine light diagnosis,3,8,
J2227,Spark plug replacement,3,2,
J2228,Spark plug replacement,3,3,
J2229,ABS warning light diagnosis,2,8,
J2230,Brake pad replacement,3,6,
J2231,Alternator inspection,3,7,
J2232,Battery replacement,3,9,
J2233,Spark plug replacement,2,2,
J2234,Engine diagnostic scan,3,3,
J2235,Transmission inspection,3,2,
J2236,Alternator inspection,2,5,
J2237,Oil change,2,8,
J2238,Alternator inspection,2,9,
J2239,Transmission inspection,1,2,
J2240,Coolant system service,3,2,
J2241,Suspension noise diagnosis,1,2,
J2242,Brake pad replacement,4,7,
J2243,Suspension noise diagnosis,2,7,
J2244,Engine diagnostic scan,2,4,
J2245,Oil change,3,7,
J2246,Tire pressure sensor reset,3,3,
J2247,Check engine light diagnosis,1,9,
J2248,Oil change,2,10,
J2249,Tire pressure sensor reset,2,3,
J2250,Wheel alignment,2,7,
J2251,Check engine light diagnosis,4,4,
J2252,Coolant system service,3,6,
J2253,Check engine light diagnosis,4,4,
J2254,Suspension noise diagnosis,3,6,
J2255,Battery replacement,1,7,
J2256,Tire replacement,2,7,
J2257,Tire replacement,3,3,
J2258,Suspension noise diagnosis,2,4,
J2259,ABS warning light diagnosis,2,8,
J2260,Coolant system service,3,5,
J2261,Transmission inspection,3,2,
J2262,Brake inspection,3,3,
J2263,Transmission inspection,2,3,
J2264,Brake pad replacement,2,4,
J2265,Brake inspection,2,6,
J2266,Transmission inspection,2,4,
J2267,ABS warning light diagnosis,2,8,
J2268,Tire pressure sensor reset,2,2,
J2269,Brake inspection,2,6,
J2270,Transmission inspection,3,2,
J2271,Suspension noise diagnosis,2,9,
J2272,Suspension noise diagnosis,2,8,
J2273,Brake pad replacement,1,2,
J2274,Tire replacement,4,7,
J2275,Alternator inspection,3,7,
J2276,Transmission inspection,2,6,
J2277,Check engine light diagnosis,3,4,
J2278,Battery replacement,2,6,
J2279,Check engine light diagnosis,4,5,
J2280,Tire pressure sensor reset,2,4,
J2281,Tire pressure sensor reset,3,6,
J2282,Engine diagnostic scan,3,7,
J2283,Brake pad replacement,2,9,
J2284,Tire replacement,2,5,
J2285,ABS warning light diagnosis,2,7,
J2286,Brake inspection,2,5,
J2287,Battery replacement,3,10,
J2288,Suspension noise diagnosis,3,1,
J2289,Tire pressure sensor reset,2,5,
J2290,Check engine light diagnosis,4,4,
J2291,ABS warning light diagnosis,1,9,
J2292,Tire replacement,4,5,
J2293,Check engine light diagnosis,2,9,
J2294,Wheel alignment,3,8,
J2295,Tire replacement,3,6,
J2296,Transmission inspection,4,10,
J2297,Brake pad replacement,1,4,
J2298,Spark plug replacement,1,8,
J2299,Brake pad replacement,4,5,
J2300,Spark plug replacement,3,10,
J2301,Brake pad replacement,4,4,
J2302,Suspension noise diagnosis,3,3,
J2303,Brake pad replacement,3,8,
J2304,Engine diagnostic scan,4,9,
J2305,Battery replacement,2,7,
J2306,Wheel alignment,1,4,
J2307,Spark plug replacement,3,7,
J2308,Brake inspection,2,2,
J2309,Brake inspection,4,3,
J2310,Suspension noise diagnosis,3,6,
J2311,ABS warning light diagnosis,3,3,
J2312,Transmission inspection,2,6,
J2313,ABS warning light diagnosis,3,8,
J2314,Coolant system service,3,5,
J2315,Brake pad replacement,3,6,
J2316,Tire replacement,3,9,
J2317,Suspension noise diagnosis,1,6,
J2318,Brake pad replacement,3,2,
J2319,Brake pad replacement,4,3,
J2320,Suspension noise diagnosis,1,3,
J2321,Suspension noise diagnosis,3,10,
J2322,Engine diagnostic scan,2,10,
J2323,Transmission inspection,3,5,
J2324,Brake inspection,3,1,
J2325,Brake pad replacement,3,6,
J2326,Coolant system service,3,6,
J2327,Battery replacement,2,7,
J2328,Wheel alignment,3,4,
J2329,Coolant system service,3,9,
J2330,Alternator inspection,3,3,
J2331,Wheel alignment,1,2,
J2332,Coolant system service,4,6,
J2333,Suspension noise diagnosis,3,5,
J2334,Spark plug replacement,3,1,
J2335,ABS warning light diagnosis,2,8,
J2336,Oil change,3,4,
J2337,ABS warning light diagnosis,2,2,
J2338,Spark plug replacement,1,5,
J2339,Wheel alignment,2,2,
J2340,Wheel alignment,3,10,
J2341,Check engine light diagnosis,2,4,
J2342,Coolant system service,2,9,
J2343,Brake pad replacement,1,7,
J2344,ABS warning light diagnosis,4,5,
J2345,Engine diagnostic scan,3,10,
J2346,Check engine light diagnosis,3,4,
J2347,Alternator inspection,4,9,
J2348,Spark plug replacement,2,6,
J2349,Battery replacement,4,5,
J2350,Brake pad replacement,1,8,
J2351,Spark plug replacement,2,10,
J2352,Suspension noise diagnosis,3,9,
J2353,Transmission inspection,4,6,
J2354,Check engine light diagnosis,1,2,
J2355,Tire replacement,1,5,
J2356,Spark plug replacement,3,2,
J2357,Tire replacement,1,6,
J2358,Check engine light diagnosis,3,9,
J2359,ABS warning light diagnosis,3,5,
J2360,Oil change,4,9,
J2361,Tire pressure sensor reset,3,4,
J2362,Engine diagnostic scan,1,7,
J2363,Brake pad replacement,4,3,
J2364,Wheel alignment,3,6,
J2365,Spark plug replacement,1,8,
J2366,Brake inspection,3,10,
J2367,ABS warning light diagnosis,2,10,
J2368,Spark plug replacement,2,8,
J2369,Tire replacement,3,4,
J2370,Coolant system service,2,8,
J2371,Coolant system service,2,1,
J2372,Wheel alignment,4,2,
J2373,Suspension noise diagnosis,3,7,
J2374,Brake inspection,3,2,
J2375,Brake pad replacement,2,2,
J2376,Tire pressure sensor reset,3,5,
J2377,Tire replacement,2,3,
J2378,Battery replacement,4,9,
J2379,Transmission inspection,4,10,
J2380,Wheel alignment,1,5,
J2381,Tire replacement,2,2,
J2382,Transmission inspection,1,6,
J2383,Coolant system service,2,6,
J2384,Suspension noise diagnosis,2,2,
J2385,Oil change,4,1,
J2386,Suspension noise diagnosis,4,4,
J2387,Spark plug replacement,2,9,
J2388,Brake inspection,2,2,
J2389,Oil change,3,5,
