# generation_params: repair_time: uniform(min=1, max=4) | priority: uniform(min=1, max=10)
job_id,repair_type,repair_time_hours,priority
J1706,ABS warning light diagnosis,2,3
J1707,Tire replacement,3,9
J1708,Suspension noise diagnosis,3,6
J1709,Spark plug replacement,2,3
J1710,Tire pressure sensor reset,2,5
J1711,Battery replacement,2,1
J1712,Tire pressure sensor reset,1,1
J1713,Coolant system service,4,3
J1714,Coolant system service,1,4
J1715,Brake inspection,2,1
J1716,Brake inspection,2,4
J1717,Oil change,4,7
J1718,Tire replacement,4,3
J1719,Engine diagnostic scan,2,8
J1720,Suspension noise diagnosis,2,3
J1721,Spark plug replacement,4,2
J1722,Engine diagnostic scan,3,8
J1723,ABS warning light diagnosis,2,4
J1724,Wheel alignment,3,8
J1725,Spark plug replacement,2,4
J1726,Brake pad replacement,4,3
J1727,Coolant system service,3,2
J1728,Brake inspection,3,9
J1729,Brake inspection,1,3
J1730,Oil change,2,6
J1731,Suspension noise diagnosis,1,6
J1732,Battery replacement,3,3
J1733,Engine diagnostic scan,1,8
J1734,Transmission inspection,3,9
J1735,Brake pad replacement,2,7
J1736,Brake inspection,3,4
J1737,Suspension noise diagnosis,4,9
J1738,Brake pad replacement,1,1
J1739,Alternator inspection,4,4
J1740,Tire pressure sensor reset,3,8
J1741,Brake inspection,4,9
J1742,Oil change,3,8
J1743,Coolant system service,1,3
J1744,Transmission inspection,1,10
J1745,Engine diagnostic scan,1,7
J1746,Coolant system service,2,8
J1747,Wheel alignment,3,1
J1748,Suspension noise diagnosis,2,8
J1749,Alternator inspection,2,2
J1750,Spark plug replacement,3,10
J1751,Wheel alignment,2,1
J1752,Battery replacement,2,4
J1753,Engine diagnostic scan,4,4
J1754,Check engine light diagnosis,4,6
J1755,Spark plug replacement,3,5
J1756,Spark plug replacement,1,8
J1757,Alternator inspection,1,1
J1758,Tire replacement,2,3
J1759,Transmission inspection,2,8
J1760,Brake pad replacement,1,6
J1761,Transmission inspection,2,1
J1762,Suspension noise diagnosis,3,2
J1763,Tire pressure sensor reset,3,8
J1764,Check engine light diagnosis,2,9
J1765,Alternator inspection,4,3
J1766,Check engine light diagnosis,2,8
J1767,Battery replacement,3,5
J1768,Brake inspection,3,1
J1769,Battery replacement,3,4
J1770,Oil change,1,2
J1771,Check engine light diagnosis,1,9
J1772,Alternator inspection,1,4
J1773,Check engine light diagnosis,3,5
J1774,Battery replacement,4,7
J1775,Wheel alignment,2,4
J1776,Tire replacement,2,2
J1777,Spark plug replacement,3,2
J1778,Brake inspection,3,10
J1779,Coolant system service,3,2
J1780,Coolant system service,2,7
J1781,Check engine light diagnosis,3,6
J1782,Suspension noise diagnosis,3,7
J1783,Tire pressure sensor reset,3,6
J1784,Tire replacement,3,7
J1785,Tire pressure sensor reset,3,7
J1786,Transmission inspection,1,3
J1787,Check engine light diagnosis,1,9
J1788,Oil change,1,5
J1789,Battery replacement,2,8
J1790,Tire replacement,2,4
J1791,Brake pad replacement,2,6
J1792,Oil change,3,5
J1793,Check engine light diagnosis,3,1
J1794,Brake inspection,1,7
J1795,ABS warning light diagnosis,2,8
J1796,Wheel alignment,2,4
J1797,Brake pad replacement,4,2
J1798,Alternator inspection,4,3
J1799,Spark plug replacement,1,6
J1800,Transmission inspection,4,6
J1801,ABS warning light diagnosis,4,2
J1802,Tire replacement,3,4
J1803,Brake inspection,1,3
J1804,Suspension noise diagnosis,3,3
J1805,Check engine light diagnosis,4,1
J1806,Wheel alignment,2,2
J1807,Transmission inspection,4,3
J1808,Brake pad replacement,3,6
J1809,Tire pressure sensor reset,3,3
J1810,ABS warning light diagnosis,3,9
J1811,Brake inspection,4,6
J1812,Tire replacement,3,5
J1813,Brake pad replacement,2,8
J1814,Brake pad replacement,4,9
J1815,Spark plug replacement,3,10
J1816,Coolant system service,1,8
J1817,Wheel alignment,4,5
J1818,Transmission inspection,2,6
J1819,Battery replacement,3,3
J1820,Engine diagnostic scan,3,8
J1821,Transmission inspection,2,10
J1822,Suspension noise diagnosis,1,3
J1823,Brake inspection,2,7
J1824,ABS warning light diagnosis,2,5
J1825,Alternator inspection,2,3
J1826,Check engine light diagnosis,1,6
J1827,ABS warning light diagnosis,1,6
J1828,Tire pressure sensor reset,2,9
J1829,Transmission inspection,3,9
J1830,Brake inspection,3,7
J1831,Tire pressure sensor reset,1,7
J1832,Coolant system service,4,5
J1833,Tire replacement,3,4
J1834,Brake inspection,3,7
J1835,Battery replacement,4,4
J1836,Brake inspection,3,10
J1837,Oil change,3,4
J1838,Brake inspection,3,8
J1839,Brake inspection,2,4
J1840,Suspension noise diagnosis,2,10
J1841,Engine diagnostic scan,3,8
J1842,Alternator inspection,1,2
J1843,Battery replacement,3,10
J1844,Engine diagnostic scan,2,2
J1845,Wheel alignment,1,9
J1846,Coolant system service,3,4
J1847,Tire replacement,4,3
J1848,Alternator inspection,2,2
J1849,Battery replacement,1,5
J1850,Brake pad replacement,4,6
J1851,Brake pad replacement,2,4
J1852,Battery replacement,3,10
J1853,Oil change,3,6
J1854,Alternator inspection,3,9
J1855,Oil change,2,10
J1856,Coolant system service,3,4
J1857,Engine diagnostic scan,3,9
J1858,Alternator inspection,4,6
J1859,Tire replacement,2,8
J1860,Check engine light diagnosis,3,9
J1861,Engine diagnostic scan,1,2
J1862,Transmission inspection,3,6
J1863,Tire pressure sensor reset,2,9
J1864,Suspension noise diagnosis,1,2
J1865,Wheel alignment,1,3
J1866,Tire pressure sensor reset,2,3
J1867,Transmission inspection,2,2
J1868,Brake pad replacement,3,7
J1869,Wheel alignment,3,7
J1870,Check engine light diagnosis,4,4
J1871,Transmission inspection,4,6
J1872,Brake pad replacement,2,2
J1873,Transmission inspection,2,5
J1874,Suspension noise diagnosis,3,7
J1875,Brake pad replacement,4,4
J1876,ABS warning light diagnosis,4,6
J1877,Coolant system service,4,10
J1878,Tire pressure sensor reset,3,8
J1879,Brake pad replacement,3,4
J1880,Check engine light diagnosis,1,2
J1881,Battery replacement,1,9
J1882,Spark plug replacement,1,7
J1883,Coolant system service,2,8
J1884,Tire replacement,3,10
J1885,ABS warning light diagnosis,2,4
J1886,Wheel alignment,4,2
J1887,Tire replacement,3,3
J1888,Wheel alignment,1,7
J1889,ABS warning light diagnosis,4,6
J1890,Battery replacement,3,8
J1891,Brake pad replacement,2,2
J1892,Brake inspection,2,1
J1893,Tire pressure sensor reset,2,7
J1894,Oil change,2,8
J1895,Check engine light diagnosis,1,2
J1896,Oil change,3,10
J1897,Alternator inspection,4,10
J1898,Oil change,3,9
J1899,Check engine light diagnosis,1,3
J1900,Battery replacement,2,5
J1901,Battery replacement,4,9
J1902,Brake pad replacement,3,7
J1903,ABS warning light diagnosis,3,9
J1904,Tire pressure sensor reset,2,2
J1905,Brake inspection,3,9
J1906,Battery replacement,3,7
J1907,ABS warning light diagnosis,2,7
J1908,Spark plug replacement,2,7
J1909,Suspension noise diagnosis,2,7
J1910,Brake pad replacement,2,9
J1911,Alternator inspection,2,5
J1912,Tire replacement,2,5
J1913,Coolant system service,2,9
J1914,Oil change,3,9
J1915,Brake pad replacement,3,4
J1916,Battery replacement,3,10
J1917,Engine diagnostic scan,2,7
J1918,Battery replacement,2,5
J1919,ABS warning light diagnosis,2,5
J1920,Brake pad replacement,3,8
J1921,Check engine light diagnosis,1,4
J1922,Coolant system service,1,6
J1923,Tire pressure sensor reset,3,5
J1924,Brake pad replacement,3,7
J1925,Tire pressure sensor reset,3,3
J1926,Suspension noise diagnosis,3,8
J1927,Brake pad replacement,2,6
J1928,Transmission inspection,2,4
J1929,Coolant system service,1,10
J1930,Alternator inspection,1,1
J1931,Brake inspection,3,9
J1932,Oil change,2,9
J1933,ABS warning light diagnosis,4,8
J1934,Battery replacement,3,7
J1935,Battery replacement,3,10
J1936,Transmission inspection,3,3
J1937,Battery replacement,1,10
J1938,Tire replacement,2,1
J1939,ABS warning light diagnosis,4,9
J1940,Spark plug replacement,3,4
J1941,Brake inspection,4,8
J1942,Tire replacement,1,2
J1943,Battery replacement,3,2
J1944,Transmission inspection,3,8
J1945,Brake pad replacement,3,6
J1946,Check engine light diagnosis,1,8
J1947,Alternator inspection,2,9
J1948,Oil change,2,5
J1949,Suspension noise diagnosis,1,8
J1950,ABS warning light diagnosis,4,8
J1951,Wheel alignment,4,1
J1952,Suspension noise diagnosis,4,4
J1953,Wheel alignment,3,9
J1954,Coolant system service,1,9
J1955,Check engine light diagnosis,2,6
J1956,Suspension noise diagnosis,2,8
J1957,Engine diagnostic scan,3,7
J1958,Tire pressure sensor reset,3,2
J1959,Brake inspection,2,4
J1960,Suspension noise diagnosis,3,2
J1961,Spark plug replacement,1,8
J1962,Coolant system service,2,10
J1963,Transmission inspection,2,2
J1964,Oil change,2,7
J1965,Alternator inspection,3,3
J1966,Wheel alignment,3,5
J1967,Tire replacement,4,9
J1968,ABS warning light diagnosis,2,4
J1969,Brake pad replacement,4,2
J1970,Alternator inspection,2,3
J1971,ABS warning light diagnosis,3,4
J1972,Check engine light diagnosis,4,7
J1973,Alternator inspection,1,9
J1974,Alternator inspection,1,4
J1975,Oil change,2,10
J1976,Check engine light diagnosis,1,5
J1977,Tire replacement,2,3
J1978,Coolant system service,1,9
J1979,Tire replacement,2,2
J1980,Tire pressure sensor reset,1,8
J1981,Alternator inspection,3,6
J1982,Coolant system service,2,10
J1983,Oil change,2,3
J1984,Coolant system service,3,2
J1985,Wheel alignment,2,8
J1986,Coolant system service,4,3
J1987,Coolant system service,3,7
J1988,Transmission inspection,1,6
J1989,ABS warning light diagnosis,3,6
J1990,Battery replacement,1,7
J1991,Tire pressure sensor reset,4,10
J1992,ABS warning light diagnosis,3,2
J1993,Alternator inspection,3,8
J1994,Oil change,4,6
J1995,Engine diagnostic scan,4,2
J1996,Spark plug replacement,2,3
J1997,Alternator inspection,4,4
J1998,Coolant system service,3,10
J1999,Tire replacement,2,3
J2000,Suspension noise diagnosis,4,2
J2001,Spark plug replacement,3,9
J2002,Suspension noise diagnosis,2,6
J2003,ABS warning light diagnosis,2,3
J2004,Wheel alignment,1,1
J2005,Tire pressure sensor reset,4,3
J2006,Alternator inspection,3,9
J2007,Brake inspection,2,6
J2008,Spark plug replacement,4,6
J2009,Brake pad replacement,2,6
J2010,Tire pressure sensor reset,4,6
J2011,Wheel alignment,1,2
J2012,Coolant system service,2,8
J2013,Tire pressure sensor reset,2,1
J2014,ABS warning light diagnosis,1,4
J2015,Battery replacement,2,10
J2016,Coolant system service,3,9
J2017,Brake pad replacement,2,7
J2018,Engine diagnostic scan,3,4
J2019,Engine diagnostic scan,2,9
J2020,Oil change,3,1
J2021,Tire pressure sensor reset,3,3
J2022,Coolant system service,2,4
J2023,Spark plug replacement,2,5
J2024,Wheel alignment,2,3
J2025,Spark plug replacement,1,3
J2026,Coolant system service,3,2
J2027,Spark plug replacement,4,5
J2028,Spark plug replacement,4,3
J2029,Spark plug replacement,2,7
J2030,Engine diagnostic scan,4,4
J2031,ABS warning light diagnosis,2,1
J2032,ABS warning light diagnosis,2,6
J2033,Brake pad replacement,2,10
J2034,Tire pressure sensor reset,2,2
J2035,Coolant system service,4,10
J2036,Battery replacement,2,2
J2037,Check engine light diagnosis,2,7
J2038,Battery replacement,3,2
J2039,Wheel alignment,2,2
J2040,Brake inspection,4,5
J2041,Battery replacement,2,3
J2042,Transmission inspection,3,5
J2043,Transmission inspection,1,6
J2044,Brake pad replacement,4,4
J2045,Wheel alignment,4,6
J2046,Tire pressure sensor reset,3,6
J2047,Wheel alignment,4,4
J2048,Wheel alignment,3,6
J2049,Transmission inspection,3,9
J2050,Check engine light diagnosis,3,8
J2051,ABS warning light diagnosis,2,5
J2052,Engine diagnostic scan,3,4
J2053,Transmission inspection,1,10
J2054,Transmission inspection,1,3
J2055,Alternator inspection,2,7
J2056,Spark plug replacement,2,8
J2057,Spark plug replacement,1,7
J2058,Brake pad replacement,1,6
J2059,Brake pad replacement,1,3
J2060,Wheel alignment,4,8
J2061,Coolant system service,2,1
J2062,Check engine light diagnosis,3,8
J2063,Brake pad replacement,3,3
J2064,Wheel alignment,4,4
J2065,Wheel alignment,1,3
J2066,ABS warning light diagnosis,2,2
J2067,Engine diagnostic scan,2,8
J2068,Spark plug replacement,3,4
J2069,Transmission inspection,3,1
J2070,Engine diagnostic scan,2,8
J2071,Tire pressure sensor reset,2,9
J2072,Battery replacement,3,6
J2073,Engine diagnostic scan,3,9
J2074,Brake pad replacement,3,7
J2075,Coolant system service,4,7
J2076,Brake inspection,2,7
J2077,Engine diagnostic scan,3,10
J2078,Suspension noise diagnosis,1,8
J2079,ABS warning light diagnosis,2,2
J2080,Battery replacement,4,5
J2081,Brake inspection,4,6
J2082,Check engine light diagnosis,3,3
J2083,Battery replacement,3,5
J2084,Alternator inspection,1,4
J2085,Wheel alignment,2,10
J2086,Spark plug replacement,2,6
J2087,Brake pad replacement,1,4
J2088,Coolant system service,1,9
J2089,Spark plug replacement,2,9
J2090,Tire replacement,2,4
J2091,Brake pad replacement,3,4
J2092,Brake pad replacement,3,5
J2093,Oil change,4,6
J2094,Wheel alignment,2,9
J2095,ABS warning light diagnosis,3,4
J2096,Tire pressure sensor reset,3,5
J2097,Engine diagnostic scan,3,10
J2098,ABS warning light diagnosis,2,2
J2099,Brake inspection,2,2
J2100,Battery replacement,1,8
J2101,Tire pressure sensor reset,1,2
J2102,Engine diagnostic scan,3,5
J2103,ABS warning light diagnosis,1,5
J2104,Check engine light diagnosis,1,4
J2105,Coolant system service,3,9
J2106,Alternator inspection,1,9
J2107,Check engine light diagnosis,3,9
J2108,Engine diagnostic scan,1,1
J2109,Engine diagnostic scan,4,9
J2110,Brake inspection,4,4
J2111,ABS warning light diagnosis,3,2
J2112,Engine diagnostic scan,2,10
J2113,Tire pressure sensor reset,2,2
J2114,Brake inspection,1,7
J2115,Transmission inspection,2,2
J2116,Tire replacement,2,6
J2117,Tire replacement,2,5
J2118,Brake inspection,2,5
J2119,Tire replacement,1,6
J2120,Wheel alignment,1,3
J2121,Tire replacement,3,10
J2122,Wheel alignment,2,9
J2123,Coolant system service,4,8
J2124,Tire replacement,1,10
J2125,Transmission inspection,4,8
J2126,Engine diagnostic scan,4,10
J2127,Alternator inspection,2,7
J2128,Coolant system service,3,8
J2129,Check engine light diagnosis,3,3
J2130,Spark plug replacement,2,2
J2131,Brake pad replacement,3,2
J2132,Engine diagnostic scan,3,8
J2133,Coolant system service,2,2
J2134,Transmission inspection,4,10
J2135,Brake pad replacement,2,2
J2136,Oil change,1,7
J2137,ABS warning light diagnosis,4,6
J2138,Engine diagnostic scan,2,10
J2139,Engine diagnostic scan,2,3
J2140,Alternator inspection,1,3
J2141,Alternator inspection,2,3
J2142,Oil change,3,4
J2143,Engine diagnostic scan,3,6
J2144,Brake pad replacement,3,7
J2145,Engine diagnostic scan,2,6
J2146,Coolant system service,3,8
J2147,Brake inspection,3,4
J2148,Alternator inspection,4,10
J2149,Tire pressure sensor reset,4,6
J2150,Tire replacement,2,1
J2151,Brake inspection,3,9
J2152,Spark plug replacement,2,8
J2153,Suspension noise diagnosis,3,3
J2154,Battery replacement,1,4
J2155,Transmission inspection,3,5
J2156,Tire pressure sensor reset,3,9
J2157,Spark plug replacement,2,3
J2158,Tire replacement,3,1
J2159,Suspension noise diagnosis,2,8
J2160,Tire replacement,3,1
J2161,Tire replacement,1,8
J2162,Suspension noise diagnosis,3,6
J2163,ABS warning light diagnosis,1,2
J2164,ABS warning light diagnosis,3,4
J2165,Brake inspection,3,5
J2166,Tire replacement,1,6
J2167,Wheel alignment,4,4
J2168,Wheel alignment,3,9
J2169,Alternator inspection,2,7
J2170,Battery replacement,3,4
J2171,Tire replacement,3,7
J2172,Tire replacement,2,10
J2173,Tire pressure sensor reset,3,6
J2174,Coolant system service,4,2
J2175,Brake inspection,2,3
J2176,Alternator inspection,3,9
J2177,Battery replacement,4,3
J2178,Wheel alignment,1,1
J2179,Coolant system service,2,9
J2180,Wheel alignment,4,3
J2181,Wheel alignment,3,2
J2182,Brake pad replacement,3,8
J2183,Spark plug replacement,1,6
J2184,Battery replacement,2,2
J2185,Check engine light diagnosis,3,3
J2186,Oil change,3,5
J2187,Tire pressure sensor reset,2,7
J2188,Engine diagnostic scan,1,3
J2189,Check engine light diagnosis,4,2
J2190,Suspension noise diagnosis,3,1
J2191,Tire replacement,3,7
J2192,Wheel alignment,2,1
J2193,Tire replacement,3,7
J2194,Check engine light diagnosis,4,8
J2195,Oil change,2,1
J2196,Transmission inspection,3,6
J2197,Brake inspection,2,6
J2198,Oil change,2,2
J2199,Check engine light diagnosis,1,2
J2200,Tire replacement,4,4
J2201,Coolant system service,4,7
J2202,Brake inspection,3,7
J2203,Spark plug replacement,2,2
J2204,Wheel alignment,1,9
J2205,Brake pad replacement,3,10
J2206,Tire pressure sensor reset,1,10
J2207,Check engine light diagnosis,4,10
J2208,Alternator inspection,1,3
J2209,Oil change,3,8
J2210,Battery replacement,3,7
J2211,Brake inspection,4,7
J2212,Spark plug replacement,4,4
J2213,Battery replacement,2,5
J2214,Tire replacement,3,5
J2215,Brake pad replacement,4,3
J2216,Engine diagnostic scan,3,4
J2217,Tire replacement,4,9
J2218,Brake pad replacement,4,5
J2219,Brake pad replacement,4,10
J2220,Brake inspection,3,3
J2221,Suspension noise diagnosis,1,9
J2222,Coolant system service,3,9
J2223,Wheel alignment,3,9
J2224,Brake inspection,4,8
J2225,Tire pressure sensor reset,1,6
J2226,Engine diagnostic scan,2,5
J2227,Oil change,3,7
J2228,Tire pressure sensor reset,2,9
J2229,Engine diagnostic scan,2,5
J2230,Tire pressure sensor reset,4,5
J2231,Coolant system service,2,9
J2232,Transmission inspection,3,1
J2233,Alternator inspection,2,3
J2234,Wheel alignment,3,5
J2235,Brake pad replacement,4,4
J2236,Check engine light diagnosis,4,9
J2237,Coolant system service,2,7
J2238,Alternator inspection,1,8
J2239,Engine diagnostic scan,3,10
J2240,Transmission inspection,2,7
J2241,ABS warning light diagnosis,1,3
J2242,Spark plug replacement,3,6
J2243,Check engine light diagnosis,3,3
J2244,Battery replacement,4,1
J2245,Tire pressure sensor reset,3,4
J2246,Alternator inspection,2,3
J2247,ABS warning light diagnosis,3,6
J2248,Oil change,2,8
J2249,Spark plug replacement,2,8
J2250,Brake pad replacement,3,4
J2251,Coolant system service,2,3
J2252,Alternator inspection,1,1
J2253,Spark plug replacement,3,3
J2254,Tire replacement,2,7
J2255,Brake pad replacement,1,8
J2256,Alternator inspection,4,4
J2257,Transmission inspection,2,4
J2258,Transmission inspection,3,3
J2259,Tire pressure sensor reset,2,6
J2260,Check engine light diagnosis,2,7
J2261,Brake pad replacement,2,10
J2262,Transmission inspection,2,6
J2263,Spark plug replacement,4,8
J2264,Oil change,3,8
J2265,Alternator inspection,3,5
J2266,Brake pad replacement,3,5
J2267,Wheel alignment,4,10
J2268,Alternator inspection,3,8
J2269,Tire pressure sensor reset,3,4
J2270,Transmission inspection,2,5
J2271,Coolant system service,1,1
J2272,Brake inspection,3,5
J2273,ABS warning light diagnosis,2,4
J2274,ABS warning light diagnosis,1,5
J2275,Alternator inspection,2,3
J2276,Brake pad replacement,3,9
J2277,Wheel alignment,3,8
J2278,Brake pad replacement,3,6
J2279,Alternator inspection,4,8
J2280,Spark plug replacement,3,1
J2281,Engine diagnostic scan,3,5
J2282,Tire pressure sensor reset,2,3
J2283,ABS warning light diagnosis,2,5
J2284,Oil change,3,8
J2285,Transmission inspection,3,5
J2286,Tire replacement,2,4
J2287,Engine diagnostic scan,3,1
J2288,Coolant system service,2,3
J2289,Tire replacement,2,1
J2290,Tire pressure sensor reset,4,1
J2291,Coolant system service,1,9
J2292,Coolant system service,4,3
J2293,Engine diagnostic scan,1,6
J2294,Brake inspection,2,1
J2295,Check engine light diagnosis,1,2
J2296,Oil change,2,8
J2297,Brake inspection,3,6
J2298,Brake inspection,3,8
J2299,Oil change,4,3
J2300,Brake inspection,4,5
J2301,Brake pad replacement,3,6
J2302,Brake inspection,2,5
J2303,Brake inspection,3,8
J2304,Check engine light diagnosis,3,8
J2305,Coolant system service,3,3
J2306,ABS warning light diagnosis,1,6
J2307,Engine diagnostic scan,2,6
J2308,Battery replacement,1,5
J2309,Engine diagnostic scan,2,8
J2310,Brake inspection,4,7
J2311,Check engine light diagnosis,2,3
J2312,Tire pressure sensor reset,3,3
J2313,Brake inspection,2,4
J2314,Oil change,4,2
J2315,Brake pad replacement,1,3
J2316,Suspension noise diagnosis,4,3
J2317,Brake pad replacement,3,7
J2318,Suspension noise diagnosis,3,3
J2319,ABS warning light diagnosis,4,4
J2320,Brake inspection,2,6
J2321,ABS warning light diagnosis,4,9
J2322,Battery replacement,3,2
J2323,Engine diagnostic scan,2,4
J2324,Tire pressure sensor reset,3,5
J2325,Tire pressure sensor reset,2,3
J2326,Oil change,3,2
J2327,Battery replacement,3,10
J2328,Tire pressure sensor reset,3,2
J2329,Brake pad replacement,2,2
J2330,Check engine light diagnosis,3,7
J2331,Spark plug replacement,3,6
J2332,Alternator inspection,3,8
J2333,Wheel alignment,3,5
J2334,Suspension noise diagnosis,4,3
J2335,ABS warning light diagnosis,4,9
J2336,Spark plug replacement,2,7
J2337,Wheel alignment,4,9
J2338,Battery replacement,2,5
J2339,Engine diagnostic scan,2,6
J2340,Spark plug replacement,1,8
J2341,Check engine light diagnosis,3,8
J2342,ABS warning light diagnosis,2,5
J2343,Battery replacement,4,7
J2344,Engine diagnostic scan,2,7
J2345,Spark plug replacement,1,6
J2346,Coolant system service,2,7
J2347,Alternator inspection,2,10
J2348,Transmission inspection,3,10
J2349,Coolant system service,2,6
J2350,Brake inspection,4,4
J2351,Engine diagnostic scan,3,5
J2352,Brake pad replacement,2,8
J2353,Battery replacement,3,5
J2354,Suspension noise diagnosis,1,8
J2355,Check engine light diagnosis,3,3
J2356,Alternator inspection,2,6
J2357,Wheel alignment,4,5
J2358,Engine diagnostic scan,3,5
J2359,Spark plug replacement,4,2
J2360,Check engine light diagnosis,1,6
J2361,Spark plug replacement,3,2
J2362,Battery replacement,1,4
J2363,Wheel alignment,1,8
J2364,Oil change,2,8
J2365,Battery replacement,2,4
J2366,Brake inspection,3,4
J2367,Wheel alignment,2,9
J2368,Spark plug replacement,2,6
J2369,Brake inspection,2,3
J2370,Wheel alignment,2,10
J2371,Brake pad replacement,3,8
J2372,Transmission inspection,3,2
J2373,Tire replacement,2,6
J2374,Engine diagnostic scan,3,9
J2375,Wheel alignment,3,4
J2376,ABS warning light diagnosis,3,9
J2377,Alternator inspection,4,8
J2378,Brake inspection,3,2
J2379,Oil change,2,6
J2380,ABS warning light diagnosis,1,9
J2381,Engine diagnostic scan,4,8
J2382,Oil change,4,7
J2383,Oil change,3,2
J2384,Engine diagnostic scan,2,7
J2385,Engine diagnostic scan,1,7
J2386,Transmission inspection,4,6
J2387,Engine diagnostic scan,3,6
J2388,Alternator inspection,2,10
J2389,Suspension noise diagnosis,3,7
J2390,Spark plug replacement,3,9
J2391,ABS warning light diagnosis,2,4
J2392,Oil change,2,3
J2393,Alternator inspection,3,5
J2394,Battery replacement,2,5
J2395,Oil change,4,4
J2396,Wheel alignment,1,3
J2397,Brake pad replacement,2,4
J2398,Coolant system service,3,10
J2399,Engine diagnostic scan,3,10
J2400,Transmission inspection,1,1
J2401,Engine diagnostic scan,3,2
J2402,Tire replacement,4,4
J2403,Brake pad replacement,2,2
J2404,Spark plug replacement,3,9
J2405,Brake inspection,2,8
J2406,Engine diagnostic scan,2,9
J2407,Engine diagnostic scan,2,10
J2408,Check engine light diagnosis,3,6
J2409,Wheel alignment,4,2
J2410,Coolant system service,2,6
J2411,ABS warning light diagnosis,3,2
J2412,Battery replacement,3,4
J2413,ABS warning light diagnosis,3,8
J2414,Oil change,2,3
J2415,Battery replacement,2,3
J2416,Battery replacement,2,7
J2417,Coolant system service,3,10
J2418,Tire pressure sensor reset,2,1
J2419,Spark plug replacement,1,2
J2420,Brake inspection,1,3
J2421,Wheel alignment,4,8
J2422,Alternator inspection,4,10
J2423,Transmission inspection,2,7
J2424,Check engine light diagnosis,2,8
J2425,Alternator inspection,2,2
J2426,Transmission inspection,4,8
J2427,Tire pressure sensor reset,2,5
J2428,Brake pad replacement,3,4
J2429,Battery replacement,3,4
J2430,Brake inspection,4,8
J2431,Transmission inspection,2,3
J2432,Suspension noise diagnosis,2,7
J2433,Transmission inspection,4,9
J2434,Brake pad replacement,3,5
J2435,Brake inspection,3,7
J2436,Spark plug replacement,3,7
J2437,Alternator inspection,2,8
J2438,Wheel alignment,2,1
J2439,Coolant system service,2,5
J2440,Transmission inspection,3,4
J2441,Suspension noise diagnosis,2,1
J2442,Engine diagnostic scan,1,4
J2443,Spark plug replacement,3,8
J2444,ABS warning light diagnosis,3,8
J2445,Suspension noise diagnosis,2,8
J2446,Alternator inspection,2,8
J2447,Engine diagnostic scan,3,5
J2448,Transmission inspection,1,7
J2449,Suspension noise diagnosis,3,2
J2450,Battery replacement,3,3
J2451,Oil change,4,9
J2452,Alternator inspection,3,3
J2453,Suspension noise diagnosis,2,6
J2454,Brake inspection,1,7
J2455,Tire pressure sensor reset,4,1
J2456,Alternator inspection,4,9
J2457,Battery replacement,2,9
J2458,Tire replacement,1,10
J2459,Tire replacement,3,7
J2460,Oil change,4,7
J2461,Engine diagnostic scan,2,4
J2462,Oil change,3,7
J2463,Suspension noise diagnosis,2,9
J2464,Engine diagnostic scan,2,4
J2465,Brake pad replacement,2,7
J2466,Oil change,3,10
J2467,Suspension noise diagnosis,2,6
J2468,Brake inspection,2,3
J2469,Transmission inspection,1,7
J2470,Coolant system service,1,2
J2471,Wheel alignment,2,3
J2472,Battery replacement,4,3
J2473,Brake pad replacement,3,3
J2474,Spark plug replacement,3,3
J2475,Spark plug replacement,1,9
J2476,Wheel alignment,2,2
J2477,Coolant system service,2,2
J2478,Oil change,3,2
J2479,Transmission inspection,1,10
J2480,Brake pad replacement,3,10
J2481,Oil change,2,3
J2482,Spark plug replacement,3,9
J2483,Battery replacement,2,4
J2484,ABS warning light diagnosis,3,1
J2485,Tire pressure sensor reset,3,6
J2486,Tire pressure sensor reset,2,1
J2487,Coolant system service,3,2
J2488,Tire pressure sensor reset,3,8
J2489,Engine diagnostic scan,1,9
J2490,Alternator inspection,1,2
J2491,Alternator inspection,2,5
J2492,Tire replacement,1,3
J2493,Transmission inspection,3,9
J2494,Spark plug replacement,3,10
J2495,Tire replacement,1,4
J2496,Brake pad replacement,2,5
J2497,ABS warning light diagnosis,2,4
J2498,Coolant system service,2,5
J2499,Coolant system service,2,1
J2500,Oil change,1,5
J2501,Wheel alignment,1,4
J2502,Brake pad replacement,3,8
J2503,Brake pad replacement,4,6
J2504,Tire pressure sensor reset,1,8
J2505,Transmission inspection,4,6
J2506,Tire pressure sensor reset,2,1
J2507,Wheel alignment,2,3
J2508,Spark plug replacement,1,5
J2509,Engine diagnostic scan,3,7
J2510,Battery replacement,1,4
J2511,ABS warning light diagnosis,2,7
J2512,Alternator inspection,2,4
J2513,Battery replacement,4,3
J2514,Battery replacement,3,9
J2515,Suspension noise diagnosis,3,3
J2516,Brake pad replacement,1,5
J2517,Suspension noise diagnosis,4,2
J2518,Oil change,2,7
J2519,Wheel alignment,2,7
J2520,Spark plug replacement,3,8
J2521,Coolant system service,3,9
J2522,Coolant system service,4,4
J2523,Brake pad replacement,2,7
J2524,Spark plug replacement,2,4
J2525,Alternator inspection,3,7
J2526,Alternator inspection,2,7
J2527,Alternator inspection,4,5
J2528,ABS warning light diagnosis,3,4
J2529,Engine diagnostic scan,2,4
J2530,Transmission inspection,2,7
J2531,Brake pad replacement,3,1
J2532,Suspension noise diagnosis,1,10
J2533,Transmission inspection,2,5
J2534,Coolant system service,2,5
