# generation_params: repair_time: uniform(min=1, max=4) | priority: normal(min=1, max=10, mean=8, std=1.5)
job_id,repair_type,repair_time_hours,priority
J1716,Wheel alignment,3,9
J1717,Check engine light diagnosis,1,10
J1718,Oil change,4,7
J1719,Transmission inspection,1,7
J1720,Oil change,3,5
J1721,Alternator inspection,3,10
J1722,Transmission inspection,2,6
J1723,Battery replacement,2,8
J1724,Brake inspection,2,9
J1725,Tire replacement,3,6
J1726,Tire replacement,2,8
J1727,Oil change,4,9
J1728,Wheel alignment,2,10
J1729,Suspension noise diagnosis,3,9
J1730,Brake inspection,2,10
J1731,Spark plug replacement,3,9
J1732,Tire replacement,2,6
J1733,ABS warning light diagnosis,2,10
J1734,Spark plug replacement,2,9
J1735,Engine diagnostic scan,4,6
J1736,Transmission inspection,3,9
J1737,Oil change,1,7
J1738,Transmission inspection,3,8
J1739,Check engine light diagnosis,4,10
J1740,Spark plug replacement,3,8
J1741,Wheel alignment,4,8
J1742,Tire pressure sensor reset,3,7
J1743,Check engine light diagnosis,4,4
J1744,Brake inspection,2,7
J1745,Suspension noise diagnosis,2,8
J1746,Wheel alignment,3,8
J1747,Spark plug replacement,3,8
J1748,Suspension noise diagnosis,4,9
J1749,Brake inspection,3,8
J1750,Brake inspection,3,8
J1751,Wheel alignment,3,10
J1752,Alternator inspection,4,8
J1753,Brake inspection,1,10
J1754,Spark plug replacement,1,7
J1755,Suspension noise diagnosis,4,8
J1756,Suspension noise diagnosis,3,8
J1757,Spark plug replacement,3,10
J1758,Transmission inspection,1,8
J1759,Engine diagnostic scan,2,9
J1760,Check engine light diagnosis,2,9
J1761,Coolant system service,2,7
J1762,Engine diagnostic scan,3,7
J1763,Wheel alignment,1,9
J1764,Check engine light diagnosis,4,8
J1765,Tire replacement,2,6
J1766,ABS warning light diagnosis,1,8
J1767,Tire replacement,3,8
J1768,Brake pad replacement,3,7
J1769,Alternator inspection,3,9
J1770,Coolant system service,1,6
J1771,Alternator inspection,1,9
J1772,Oil change,3,8
J1773,Brake pad replacement,4,6
J1774,Check engine light diagnosis,3,6
J1775,Oil change,2,5
J1776,Brake inspection,4,9
J1777,Suspension noise diagnosis,1,8
J1778,ABS warning light diagnosis,3,10
J1779,ABS warning light diagnosis,3,7
J1780,Spark plug replacement,2,9
J1781,Coolant system service,3,8
J1782,Alternator inspection,4,9
J1783,Coolant system service,3,6
J1784,Tire replacement,3,10
J1785,Coolant system service,3,8
J1786,Transmission inspection,4,8
J1787,Alternator inspection,1,8
J1788,Alternator inspection,1,10
J1789,ABS warning light diagnosis,3,6
J1790,Oil change,3,9
J1791,Check engine light diagnosis,4,7
J1792,Brake pad replacement,4,9
J1793,Brake pad replacement,3,7
J1794,Tire replacement,3,9
J1795,Tire replacement,3,8
J1796,Oil change,3,9
J1797,Coolant system service,2,5
J1798,Spark plug replacement,4,10
J1799,Wheel alignment,3,7
J1800,Wheel alignment,3,6
J1801,Suspension noise diagnosis,1,7
J1802,Spark plug replacement,2,6
J1803,Spark plug replacement,4,9
J1804,Tire replacement,3,7
J1805,Battery replacement,2,8
J1806,Engine diagnostic scan,2,8
J1807,Engine diagnostic scan,2,10
J1808,Spark plug replacement,3,6
J1809,Engine diagnostic scan,2,8
J1810,Spark plug replacement,3,9
J1811,Battery replacement,3,6
J1812,Tire replacement,2,8
J1813,Engine diagnostic scan,3,8
J1814,Battery replacement,1,10
J1815,Oil change,3,6
J1816,Alternator inspection,3,7
J1817,Battery replacement,3,8
J1818,Tire pressure sensor reset,3,8
J1819,Engine diagnostic scan,3,8
J1820,Engine diagnostic scan,3,8
J1821,Alternator inspection,2,8
J1822,ABS warning light diagnosis,3,8
J1823,Alternator inspection,1,10
J1824,ABS warning light diagnosis,4,10
J1825,Transmission inspection,3,7
J1826,Tire pressure sensor reset,2,8
J1827,Coolant system service,1,10
J1828,Tire replacement,2,8
J1829,Suspension noise diagnosis,1,6
J1830,Battery replacement,1,9
J1831,Suspension noise diagnosis,3,9
J1832,Brake pad replacement,1,6
J1833,Transmission inspection,3,9
J1834,Tire replacement,2,7
J1835,Tire pressure sensor reset,3,8
J1836,Alternator inspection,3,7
J1837,Wheel alignment,3,7
J1838,Battery replacement,3,8
J1839,Spark plug replacement,3,10
J1840,Transmission inspection,3,9
J1841,Oil change,2,7
J1842,Wheel alignment,4,7
J1843,Oil change,4,5
J1844,Engine diagnostic scan,4,9
J1845,Spark plug replacement,2,8
J1846,Oil change,3,8
J1847,Coolant system service,3,10
J1848,Spark plug replacement,3,8
J1849,Oil change,2,7
J1850,Oil change,3,8
J1851,Check engine light diagnosis,3,8
J1852,ABS warning light diagnosis,2,10
J1853,Tire pressure sensor reset,3,6
J1854,Tire pressure sensor reset,1,7
J1855,ABS warning light diagnosis,1,7
J1856,Engine diagnostic scan,4,7
J1857,Wheel alignment,1,9
J1858,Suspension noise diagnosis,3,6
J1859,Oil change,2,7
J1860,Coolant system service,4,7
J1861,Brake inspection,3,10
J1862,Brake pad replacement,2,8
J1863,Oil change,3,9
J1864,Brake pad replacement,3,10
J1865,Wheel alignment,2,8
J1866,Battery replacement,3,9
J1867,Coolant system service,3,10
J1868,Transmission inspection,2,6
J1869,Transmission inspection,3,10
J1870,ABS warning light diagnosis,3,9
J1871,Brake inspection,3,7
J1872,Brake pad replacement,3,8
J1873,Coolant system service,4,7
J1874,Check engine light diagnosis,3,7
J1875,Tire replacement,3,9
J1876,Transmission inspection,3,8
J1877,Transmission inspection,2,9
J1878,Alternator inspection,2,5
J1879,Alternator inspection,2,8
J1880,Battery replacement,4,10
J1881,Alternator inspection,4,9
J1882,Engine diagnostic scan,3,10
J1883,Alternator inspection,2,8
J1884,Tire replacement,2,8
J1885,Brake inspection,4,8
J1886,Brake inspection,2,5
J1887,Engine diagnostic scan,3,6
J1888,Alternator inspection,2,9
J1889,Alternator inspection,4,6
J1890,Transmission inspection,4,10
J1891,Suspension noise diagnosis,2,9
J1892,Alternator inspection,3,7
J1893,Engine diagnostic scan,4,9
J1894,Spark plug replacement,4,8
J1895,Check engine light diagnosis,4,10
J1896,Tire replacement,1,7
J1897,Engine diagnostic scan,1,5
J1898,Tire pressure sensor reset,4,8
J1899,Check engine light diagnosis,4,8
J1900,Transmission inspection,3,6
J1901,Brake pad replacement,3,9
J1902,Suspension noise diagnosis,3,9
J1903,Engine diagnostic scan,4,8
J1904,Tire replacement,2,8
J1905,Suspension noise diagnosis,2,7
J1906,Coolant system service,2,7
J1907,Wheel alignment,4,10
J1908,Battery replacement,4,9
J1909,Brake pad replacement,4,8
J1910,Alternator inspection,2,10
J1911,ABS warning light diagnosis,1,10
J1912,Engine diagnostic scan,4,7
J1913,Suspension noise diagnosis,4,7
J1914,Coolant system service,2,6
J1915,Check engine light diagnosis,3,7
J1916,Tire pressure sensor reset,4,9
J1917,Tire pressure sensor reset,3,7
J1918,Suspension noise diagnosis,3,9
J1919,Wheel alignment,1,10
J1920,Engine diagnostic scan,2,7
J1921,Oil change,3,10
J1922,ABS warning light diagnosis,2,8
J1923,Transmission inspection,3,9
J1924,Oil change,3,10
J1925,Oil change,2,7
J1926,Oil change,1,8
J1927,Coolant system service,1,7
J1928,Alternator inspection,1,9
J1929,Brake inspection,3,10
J1930,Battery replacement,2,5
J1931,Battery replacement,2,9
J1932,Battery replacement,3,6
J1933,ABS warning light diagnosis,3,10
J1934,Check engine light diagnosis,4,8
J1935,Transmission inspection,3,7
J1936,Suspension noise diagnosis,3,9
J1937,Tire pressure sensor reset,3,10
J1938,Tire pressure sensor reset,1,9
J1939,ABS warning light diagnosis,2,8
J1940,Oil change,2,8
J1941,Oil change,2,10
J1942,Check engine light diagnosis,2,9
J1943,Brake pad replacement,3,7
J1944,Tire replacement,4,9
J1945,Tire replacement,2,7
J1946,ABS warning light diagnosis,2,8
J1947,Brake pad replacement,2,8
J1948,Brake inspection,1,6
J1949,Spark plug replacement,4,10
J1950,Wheel alignment,4,9
J1951,Tire pressure sensor reset,1,9
J1952,Suspension noise diagnosis,2,10
J1953,Battery replacement,2,8
J1954,Wheel alignment,1,8
J1955,Wheel alignment,2,7
J1956,Transmission inspection,4,8
J1957,Oil change,3,9
J1958,Coolant system service,2,7
J1959,Engine diagnostic scan,3,8
J1960,Brake inspection,4,9
J1961,Check engine light diagnosis,4,10
J1962,Suspension noise diagnosis,2,7
J1963,Transmission inspection,3,8
J1964,Wheel alignment,4,7
J1965,Engine diagnostic scan,3,8
J1966,Wheel alignment,1,5
J1967,Spark plug replacement,3,8
J1968,Alternator inspection,4,7
J1969,Brake inspection,1,8
J1970,Brake pad replacement,4,10
J1971,Suspension noise diagnosis,2,9
J1972,Brake inspection,3,8
J1973,Spark plug replacement,4,6
J1974,Battery replacement,4,9
J1975,Brake inspection,1,10
J1976,Check engine light diagnosis,3,5
J1977,Brake pad replacement,2,10
J1978,Transmission inspection,4,7
J1979,Suspension noise diagnosis,2,10
J1980,Brake inspection,2,9
J1981,Spark plug replacement,3,8
J1982,Alternator inspection,2,9
J1983,Oil change,2,9
J1984,Suspension noise diagnosis,1,8
J1985,ABS warning light diagnosis,1,8
J1986,Tire replacement,2,9
J1987,Brake inspection,3,9
J1988,Coolant system service,3,8
J1989,Oil change,3,9
J1990,Brake inspection,2,7
J1991,Engine diagnostic scan,4,8
J1992,Tire pressure sensor reset,3,10
J1993,Engine diagnostic scan,3,7
J1994,Spark plug replacement,2,7
J1995,Brake pad replacement,3,5
J1996,Brake pad replacement,2,7
J1997,Check engine light diagnosis,2,8
J1998,Coolant system service,3,6
J1999,Engine diagnostic scan,2,7
J2000,Tire pressure sensor reset,4,9
J2001,Brake pad replacement,2,9
J2002,Brake pad replacement,2,8
J2003,Spark plug replacement,4,7
J2004,ABS warning light diagnosis,2,6
J2005,Battery replacement,3,7
J2006,Brake pad replacement,2,5
J2007,Battery replacement,4,8
J2008,Alternator inspection,2,10
J2009,Suspension noise diagnosis,1,7
J2010,Tire replacement,3,10
J2011,Oil change,3,8
J2012,Brake inspection,3,10
J2013,Engine diagnostic scan,4,9
J2014,Oil change,4,10
J2015,Oil change,2,7
J2016,Engine diagnostic scan,1,7
J2017,Check engine light diagnosis,3,9
J2018,Brake pad replacement,3,9
J2019,Engine diagnostic scan,3,7
J2020,Brake inspection,3,7
J2021,Spark plug replacement,1,9
J2022,Spark plug replacement,4,10
J2023,Oil change,2,9
J2024,Oil change,2,7
J2025,Alternator inspection,4,8
J2026,Engine diagnostic scan,2,10
J2027,ABS warning light diagnosis,3,8
J2028,Battery replacement,2,10
J2029,Transmission inspection,4,9
J2030,Tire replacement,2,9
J2031,Tire pressure sensor reset,4,8
J2032,Tire pressure sensor reset,2,6
J2033,Check engine light diagnosis,2,10
J2034,Wheel alignment,2,10
J2035,Spark plug replacement,1,7
J2036,Coolant system service,4,9
J2037,Brake inspection,4,6
J2038,Brake pad replacement,2,7
J2039,Tire replacement,3,9
J2040,Battery replacement,2,9
J2041,Battery replacement,1,9
J2042,Oil change,1,4
J2043,Brake pad replacement,3,7
J2044,Tire pressure sensor reset,1,10
J2045,ABS warning light diagnosis,2,8
J2046,ABS warning light diagnosis,2,8
J2047,Wheel alignment,2,7
J2048,Engine diagnostic scan,2,6
J2049,Battery replacement,2,9
J2050,Engine diagnostic scan,1,8
J2051,Transmission inspection,2,9
J2052,Engine diagnostic scan,2,9
J2053,Suspension noise diagnosis,2,8
J2054,Transmission inspection,1,8
J2055,Engine diagnostic scan,2,5
J2056,ABS warning light diagnosis,2,6
J2057,Oil change,2,10
J2058,Engine diagnostic scan,1,9
J2059,Check engine light diagnosis,2,6
J2060,Battery replacement,2,9
J2061,Engine diagnostic scan,2,10
J2062,Engine diagnostic scan,4,4
J2063,Brake inspection,4,9
J2064,Oil change,3,7
J2065,Check engine light diagnosis,3,9
J2066,Tire replacement,3,7
J2067,Engine diagnostic scan,2,6
J2068,Tire replacement,2,9
J2069,Suspension noise diagnosis,2,6
J2070,Coolant system service,1,7
J2071,Battery replacement,3,10
J2072,Brake pad replacement,3,8
J2073,ABS warning light diagnosis,4,8
J2074,Check engine light diagnosis,4,7
J2075,Oil change,2,7
J2076,Tire replacement,3,6
J2077,Engine diagnostic scan,3,8
J2078,Brake inspection,2,9
J2079,Alternator inspection,2,8
J2080,Wheel alignment,2,10
J2081,Brake pad replacement,4,9
J2082,ABS warning light diagnosis,1,6
J2083,ABS warning light diagnosis,1,7
J2084,Oil change,4,8
J2085,Tire pressure sensor reset,3,9
J2086,Battery replacement,2,9
J2087,Spark plug replacement,3,10
J2088,Brake pad replacement,3,8
J2089,Engine diagnostic scan,4,8
J2090,Tire replacement,4,7
J2091,Tire replacement,2,8
J2092,Oil change,3,7
J2093,Oil change,2,10
J2094,ABS warning light diagnosis,1,6
J2095,Coolant system service,3,4
J2096,Brake pad replacement,4,8
J2097,Brake pad replacement,2,10
J2098,Coolant system service,3,10
J2099,Oil change,1,9
J2100,Battery replacement,2,7
J2101,Coolant system service,4,7
J2102,Alternator inspection,2,10
J2103,Alternator inspection,1,6
J2104,Transmission inspection,2,10
J2105,Battery replacement,2,10
J2106,Brake inspection,1,7
J2107,Battery replacement,4,8
J2108,Brake inspection,3,7
J2109,Oil change,3,9
J2110,Suspension noise diagnosis,2,7
J2111,Coolant system service,1,7
J2112,ABS warning light diagnosis,3,10
J2113,Check engine light diagnosis,2,7
J2114,Battery replacement,2,9
J2115,Alternator inspection,3,8
J2116,Spark plug replacement,4,9
J2117,Check engine light diagnosis,3,7
J2118,Brake inspection,3,6
J2119,Coolant system service,4,10
J2120,Battery replacement,1,7
J2121,ABS warning light diagnosis,4,10
J2122,Alternator inspection,1,10
J2123,Transmission inspection,1,10
J2124,Battery replacement,1,5
J2125,Tire pressure sensor reset,2,8
J2126,Engine diagnostic scan,2,9
J2127,Wheel alignment,3,9
J2128,Brake inspection,3,8
J2129,ABS warning light diagnosis,3,9
J2130,Coolant system service,3,10
J2131,Tire replacement,2,5
J2132,Suspension noise diagnosis,2,7
J2133,Tire replacement,4,8
J2134,Check engine light diagnosis,2,9
J2135,Spark plug replacement,2,6
J2136,Oil change,4,9
J2137,Battery replacement,2,9
J2138,Tire replacement,2,8
J2139,Battery replacement,4,6
J2140,Suspension noise diagnosis,4,9
J2141,Oil change,4,7
J2142,ABS warning light diagnosis,3,9
J2143,Spark plug replacement,2,8
J2144,Engine diagnostic scan,3,10
J2145,Battery replacement,2,8
J2146,Brake pad replacement,1,9
J2147,ABS warning light diagnosis,2,8
J2148,Tire pressure sensor reset,1,9
J2149,Brake pad replacement,4,7
J2150,Oil change,2,5
J2151,Oil change,4,9
J2152,Battery replacement,2,9
J2153,Suspension noise diagnosis,4,8
J2154,Coolant system service,3,10
J2155,Coolant system service,2,8
J2156,Wheel alignment,2,9
J2157,Wheel alignment,4,9
J2158,Tire replacement,2,8
J2159,Check engine light diagnosis,3,6
J2160,Tire replacement,2,9
J2161,Engine diagnostic scan,3,8
J2162,Brake pad replacement,3,9
J2163,Suspension noise diagnosis,3,5
J2164,Coolant system service,3,7
J2165,Transmission inspection,2,7
J2166,Transmission inspection,3,7
J2167,Transmission inspection,3,6
J2168,ABS warning light diagnosis,3,8
J2169,Engine diagnostic scan,1,10
J2170,ABS warning light diagnosis,3,7
J2171,Check engine light diagnosis,2,6
J2172,Engine diagnostic scan,3,10
J2173,Oil change,2,8
J2174,Suspension noise diagnosis,1,8
J2175,Alternator inspection,1,4
J2176,Tire replacement,2,7
J2177,Tire pressure sensor reset,2,8
J2178,ABS warning light diagnosis,3,7
J2179,Battery replacement,3,7
J2180,Wheel alignment,2,9
J2181,ABS warning light diagnosis,2,9
J2182,ABS warning light diagnosis,3,8
J2183,Battery replacement,3,6
J2184,Alternator inspection,4,10
J2185,ABS warning light diagnosis,1,7
J2186,Spark plug replacement,1,8
J2187,Engine diagnostic scan,2,8
J2188,Check engine light diagnosis,2,8
J2189,Spark plug replacement,4,10
J2190,ABS warning light diagnosis,2,9
J2191,ABS warning light diagnosis,3,6
J2192,Suspension noise diagnosis,2,10
J2193,Brake inspection,4,7
J2194,Check engine light diagnosis,3,9
J2195,Check engine light diagnosis,3,9
J2196,Tire replacement,3,10
J2197,Alternator inspection,4,9
J2198,Suspension noise diagnosis,4,5
J2199,Alternator inspection,2,7
J2200,Brake pad replacement,3,7
J2201,Coolant system service,2,7
J2202,Alternator inspection,3,8
J2203,Wheel alignment,2,9
J2204,Tire pressure sensor reset,3,8
J2205,Tire pressure sensor reset,2,6
J2206,Check engine light diagnosis,4,8
J2207,Transmission inspection,1,9
J2208,Tire replacement,2,10
J2209,Spark plug replacement,2,5
J2210,Brake inspection,1,9
J2211,Battery replacement,1,8
J2212,Alternator inspection,2,7
J2213,Battery replacement,1,5
J2214,Check engine light diagnosis,2,8
J2215,Suspension noise diagnosis,3,10
J2216,Brake pad replacement,2,7
J2217,Tire pressure sensor reset,2,6
J2218,Oil change,3,10
J2219,Suspension noise diagnosis,2,8
J2220,Spark plug replacement,2,8
J2221,Coolant system service,1,9
J2222,Spark plug replacement,2,7
J2223,Wheel alignment,3,5
J2224,Check engine light diagnosis,1,9
J2225,Check engine light diagnosis,4,10
J2226,Coolant system service,4,7
J2227,Check engine light diagnosis,2,7
J2228,Transmission inspection,2,7
J2229,Tire pressure sensor reset,2,8
J2230,Alternator inspection,3,7
J2231,Battery replacement,2,7
J2232,Oil change,2,9
J2233,Brake pad replacement,2,6
J2234,Tire pressure sensor reset,2,8
J2235,Oil change,2,7
J2236,Transmission inspection,4,8
J2237,Engine diagnostic scan,3,5
J2238,Check engine light diagnosis,2,9
J2239,Brake pad replacement,4,10
J2240,Wheel alignment,2,8
J2241,Battery replacement,3,9
J2242,Spark plug replacement,3,9
J2243,Tire replacement,1,8
J2244,Tire pressure sensor reset,3,8
J2245,Engine diagnostic scan,2,8
J2246,Coolant system service,3,10
J2247,Spark plug replacement,4,9
J2248,Alternator inspection,1,8
J2249,Alternator inspection,3,9
J2250,Spark plug replacement,1,7
J2251,Tire replacement,1,9
J2252,Wheel alignment,3,7
J2253,Oil change,2,8
J2254,Check engine light diagnosis,3,8
J2255,Brake inspection,1,7
J2256,Tire replacement,3,8
J2257,Coolant system service,3,10
J2258,Engine diagnostic scan,2,6
J2259,Brake inspection,3,10
J2260,ABS warning light diagnosis,1,8
J2261,Spark plug replacement,3,9
J2262,Suspension noise diagnosis,2,9
J2263,Brake pad replacement,3,8
J2264,Battery replacement,1,7
J2265,ABS warning light diagnosis,1,8
J2266,Engine diagnostic scan,3,8
J2267,Transmission inspection,2,9
J2268,Coolant system service,4,8
J2269,Transmission inspection,1,8
J2270,Brake pad replacement,3,7
J2271,Coolant system service,1,10
J2272,Brake inspection,1,7
J2273,Suspension noise diagnosis,3,7
J2274,Engine diagnostic scan,2,10
J2275,Brake inspection,3,7
J2276,Spark plug replacement,2,9
J2277,Battery replacement,2,9
J2278,Coolant system service,3,9
J2279,Coolant system service,4,7
J2280,ABS warning light diagnosis,2,8
J2281,Tire replacement,1,8
J2282,Spark plug replacement,2,9
J2283,Tire pressure sensor reset,3,10
J2284,Alternator inspection,3,8
J2285,Coolant system service,3,9
J2286,Suspension noise diagnosis,3,8
J2287,Suspension noise diagnosis,3,8
J2288,Engine diagnostic scan,4,7
J2289,Suspension noise diagnosis,3,8
J2290,Battery replacement,1,7
J2291,Brake pad replacement,1,9
J2292,Check engine light diagnosis,1,7
J2293,ABS warning light diagnosis,2,7
J2294,Check engine light diagnosis,2,8
J2295,Tire pressure sensor reset,2,7
J2296,Spark plug replacement,3,7
J2297,Check engine light diagnosis,3,6
J2298,Wheel alignment,4,10
J2299,ABS warning light diagnosis,2,9
J2300,Transmission inspection,3,9
J2301,Transmission inspection,3,10
J2302,Battery replacement,2,10
J2303,Alternator inspection,2,6
J2304,Alternator inspection,3,8
J2305,Wheel alignment,1,6
J2306,Tire pressure sensor reset,1,7
J2307,Check engine light diagnosis,4,8
J2308,Check engine light diagnosis,1,10
J2309,Coolant system service,3,9
J2310,Brake pad replacement,2,9
J2311,Spark plug replacement,2,8
J2312,Spark plug replacement,2,8
J2313,Wheel alignment,3,7
J2314,Brake pad replacement,3,8
J2315,Tire pressure sensor reset,2,9
J2316,Coolant system service,1,7
J2317,Transmission inspection,2,7
J2318,Coolant system service,2,8
J2319,Transmission inspection,1,7
J2320,Spark plug replacement,1,8
J2321,Brake inspection,4,7
J2322,Transmission inspection,1,8
J2323,Engine diagnostic scan,3,7
J2324,Tire pressure sensor reset,3,9
J2325,Spark plug replacement,4,10
J2326,Alternator inspection,2,9
J2327,Transmission inspection,1,7
J2328,Alternator inspection,2,8
J2329,Transmission inspection,3,9
J2330,Spark plug replacement,4,8
J2331,Tire replacement,2,8
J2332,Engine diagnostic scan,3,7
J2333,Oil change,1,8
J2334,Coolant system service,3,8
J2335,Brake pad replacement,1,9
J2336,Battery replacement,3,9
J2337,Battery replacement,2,7
J2338,Tire pressure sensor reset,2,8
J2339,Suspension noise diagnosis,1,8
J2340,Battery replacement,1,8
J2341,Transmission inspection,1,10
J2342,Brake pad replacement,2,6
J2343,Suspension noise diagnosis,2,8
J2344,Brake pad replacement,2,8
J2345,Engine diagnostic scan,3,8
J2346,Coolant system service,3,7
J2347,Spark plug replacement,1,8
J2348,Transmission inspection,3,7
J2349,Oil change,3,7
J2350,Spark plug replacement,2,8
J2351,Coolant system service,1,9
J2352,Brake inspection,3,8
J2353,Alternator inspection,3,6
J2354,Check engine light diagnosis,3,6
J2355,Engine diagnostic scan,4,9
J2356,Check engine light diagnosis,3,9
J2357,Battery replacement,3,9
J2358,Check engine light diagnosis,3,10
J2359,Spark plug replacement,2,7
J2360,Alternator inspection,3,8
J2361,Transmission inspection,3,7
J2362,Battery replacement,2,7
J2363,Coolant system service,3,8
J2364,Tire replacement,2,9
J2365,Transmission inspection,2,6
J2366,Brake inspection,4,9
J2367,Engine diagnostic scan,4,9
J2368,Check engine light diagnosis,2,7
J2369,Suspension noise diagnosis,3,9
J2370,Tire pressure sensor reset,1,6
J2371,Suspension noise diagnosis,3,7
J2372,Tire pressure sensor reset,3,10
J2373,Brake inspection,2,7
J2374,Brake pad replacement,4,10
J2375,Wheel alignment,2,9
J2376,ABS warning light diagnosis,3,8
J2377,Brake pad replacement,2,9
J2378,Check engine light diagnosis,3,6
J2379,Tire pressure sensor reset,2,8
J2380,ABS warning light diagnosis,3,7
J2381,Battery replacement,3,8
J2382,Alternator inspection,3,8
J2383,Engine diagnostic scan,4,8
J2384,Spark plug replacement,2,8
J2385,Brake pad replacement,3,10
J2386,Tire replacement,2,6
J2387,Suspension noise diagnosis,2,9
J2388,Brake pad replacement,3,8
J2389,ABS warning light diagnosis,2,7
J2390,Suspension noise diagnosis,4,7
J2391,Suspension noise diagnosis,2,6
J2392,Suspension noise diagnosis,2,10
J2393,Oil change,2,8
J2394,Oil change,2,9
J2395,Brake inspection,2,10
J2396,Coolant system service,1,7
J2397,Brake pad replacement,4,8
J2398,Battery replacement,3,9
J2399,ABS warning light diagnosis,4,10
J2400,Oil change,3,6
J2401,Engine diagnostic scan,2,8
J2402,Coolant system service,2,9
J2403,Engine diagnostic scan,4,7
J2404,Transmission inspection,2,7
J2405,Brake inspection,3,6
J2406,Tire pressure sensor reset,1,9
J2407,Tire replacement,3,8
J2408,Engine diagnostic scan,4,6
J2409,Battery replacement,1,8
J2410,Suspension noise diagnosis,1,9
J2411,Alternator inspection,2,9
J2412,ABS warning light diagnosis,3,5
J2413,Battery replacement,2,9
J2414,ABS warning light diagnosis,3,8
J2415,Suspension noise diagnosis,3,7
J2416,Engine diagnostic scan,2,6
J2417,Suspension noise diagnosis,3,9
J2418,Tire replacement,3,10
J2419,ABS warning light diagnosis,3,9
J2420,Suspension noise diagnosis,2,7
J2421,Transmission inspection,2,6
J2422,Tire replacement,1,9
J2423,ABS warning light diagnosis,1,8
J2424,Brake pad replacement,1,9
J2425,Tire replacement,3,6
J2426,Wheel alignment,3,8
J2427,ABS warning light diagnosis,4,6
J2428,Engine diagnostic scan,2,7
J2429,Coolant system service,1,10
J2430,Brake inspection,2,8
J2431,Tire replacement,3,8
J2432,Brake pad replacement,1,5
J2433,Check engine light diagnosis,3,6
J2434,Brake inspection,3,10
J2435,Battery replacement,3,7
J2436,ABS warning light diagnosis,2,9
J2437,Check engine light diagnosis,4,10
J2438,Check engine light diagnosis,4,9
J2439,Tire replacement,4,7
J2440,Brake inspection,4,9
J2441,Spark plug replacement,3,5
J2442,Brake pad replacement,2,9
J2443,Transmission inspection,2,7
J2444,Battery replacement,2,9
J2445,Wheel alignment,2,5
J2446,Battery replacement,1,5
J2447,Brake inspection,2,9
J2448,Brake pad replacement,2,7
J2449,Wheel alignment,2,8
J2450,Spark plug replacement,2,9
J2451,Alternator inspection,1,7
J2452,Brake pad replacement,2,8
J2453,Alternator inspection,2,9
J2454,ABS warning light diagnosis,2,8
J2455,Engine diagnostic scan,3,9
J2456,Battery replacement,2,9
J2457,ABS warning light diagnosis,1,8
J2458,Check engine light diagnosis,2,7
J2459,Tire pressure sensor reset,2,9
J2460,Brake pad replacement,3,10
J2461,Transmission inspection,2,3
J2462,ABS warning light diagnosis,1,7
J2463,Oil change,3,7
J2464,Brake inspection,3,7
J2465,Oil change,4,6
J2466,Check engine light diagnosis,1,5
J2467,Coolant system service,1,8
J2468,Suspension noise diagnosis,3,7
J2469,Brake inspection,4,8
J2470,Tire replacement,2,9
J2471,Coolant system service,2,10
J2472,Brake pad replacement,1,8
J2473,Spark plug replacement,2,8
J2474,ABS warning light diagnosis,2,8
J2475,Brake pad replacement,2,7
J2476,Brake inspection,4,10
J2477,Coolant system service,2,7
J2478,Alternator inspection,2,9
J2479,Brake pad replacement,3,7
J2480,Transmission inspection,3,9
J2481,Alternator inspection,3,10
J2482,Alternator inspection,2,8
J2483,Engine diagnostic scan,1,9
J2484,Check engine light diagnosis,1,9
J2485,Alternator inspection,4,7
J2486,Transmission inspection,3,8
J2487,Check engine light diagnosis,3,10
J2488,Spark plug replacement,3,8
J2489,Tire replacement,4,10
J2490,Battery replacement,3,9
J2491,Transmission inspection,3,9
J2492,Transmission inspection,2,8
J2493,Tire replacement,2,7
J2494,Oil change,2,7
J2495,Wheel alignment,3,6
J2496,Engine diagnostic scan,1,10
J2497,Coolant system service,1,6
J2498,Transmission inspection,2,7
J2499,Brake pad replacement,2,7
J2500,Spark plug replacement,3,9
J2501,ABS warning light diagnosis,2,8
J2502,Battery replacement,1,9
J2503,Brake pad replacement,3,8
J2504,Alternator inspection,1,8
J2505,Alternator inspection,3,9
J2506,Wheel alignment,4,8
J2507,Coolant system service,2,6
J2508,Check engine light diagnosis,4,9
J2509,Brake pad replacement,2,8
J2510,Tire pressure sensor reset,2,6
J2511,Suspension noise diagnosis,1,8
J2512,Alternator inspection,1,10
J2513,Coolant system service,2,8
J2514,Spark plug replacement,3,8
J2515,Alternator inspection,4,7
J2516,Brake pad replacement,2,7
J2517,Suspension noise diagnosis,2,6
J2518,Tire pressure sensor reset,2,10
J2519,Engine diagnostic scan,2,8
J2520,Battery replacement,1,5
J2521,Tire replacement,2,10
J2522,ABS warning light diagnosis,2,9
J2523,Wheel alignment,4,8
J2524,Tire pressure sensor reset,3,9
J2525,Tire replacement,4,9
J2526,Transmission inspection,4,7
J2527,Tire replacement,3,7
J2528,Tire pressure sensor reset,3,8
J2529,Tire pressure sensor reset,2,10
J2530,Tire pressure sensor reset,3,10
J2531,Tire pressure sensor reset,3,8
J2532,Wheel alignment,3,5
J2533,Engine diagnostic scan,4,9
J2534,Tire replacement,2,8
J2535,Engine diagnostic scan,3,9
J2536,Spark plug replacement,2,7
J2537,Transmission inspection,4,10
J2538,Coolant system service,4,10
J2539,Brake inspection,3,8
J2540,Battery replacement,2,7
