# generation_params: repair_time: uniform(min=1, max=4) | priority: normal(min=1, max=10, mean=5, std=1.5)
job_id,repair_type,repair_time_hours,priority
J1710,Check engine light diagnosis,2,7
J1711,Tire replacement,2,3
J1712,Wheel alignment,3,4
J1713,Battery replacement,1,4
J1714,Suspension noise diagnosis,2,6
J1715,Brake inspection,1,6
J1716,Brake pad replacement,1,5
J1717,Brake pad replacement,2,3
J1718,Spark plug replacement,3,5
J1719,Wheel alignment,3,3
J1720,Suspension noise diagnosis,2,5
J1721,ABS warning light diagnosis,2,5
J1722,Transmission inspection,4,5
J1723,Tire pressure sensor reset,2,2
J1724,Battery replacement,2,4
J1725,ABS warning light diagnosis,4,2
J1726,Spark plug replacement,2,5
J1727,Oil change,3,3
J1728,Brake inspection,3,4
J1729,Spark plug replacement,2,6
J1730,Tire replacement,1,5
J1731,Transmission inspection,1,3
J1732,Suspension noise diagnosis,3,4
J1733,Tire replacement,2,4
J1734,Brake inspection,2,7
J1735,Transmission inspection,4,8
J1736,Brake pad replacement,3,6
J1737,Alternator inspection,4,5
J1738,Brake pad replacement,1,7
J1739,Check engine light diagnosis,1,6
J1740,Suspension noise diagnosis,1,4
J1741,Alternator inspection,1,6
J1742,ABS warning light diagnosis,4,5
J1743,Engine diagnostic scan,3,9
J1744,Engine diagnostic scan,2,6
J1745,Brake pad replacement,3,1
J1746,Battery replacement,4,5
J1747,Tire replacement,1,5
J1748,Tire pressure sensor reset,2,8
J1749,Battery replacement,2,6
J1750,Engine diagnostic scan,4,7
J1751,Transmission inspection,4,6
J1752,Wheel alignment,3,3
J1753,ABS warning light diagnosis,2,3
J1754,Battery replacement,4,5
J1755,Tire replacement,3,5
J1756,Brake pad replacement,2,6
J1757,Brake inspection,3,4
J1758,Check engine light diagnosis,2,4
J1759,Coolant system service,3,7
J1760,Coolant system service,4,5
J1761,Alternator inspection,3,3
J1762,Tire replacement,3,3
J1763,Coolant system service,2,3
J1764,Check engine light diagnosis,2,3
J1765,Battery replacement,3,5
J1766,Alternator inspection,1,7
J1767,Transmission inspection,2,7
J1768,Brake pad replacement,2,7
J1769,Transmission inspection,2,5
J1770,Suspension noise diagnosis,1,6
J1771,Battery replacement,3,3
J1772,Alternator inspection,3,5
J1773,Oil change,2,6
J1774,Coolant system service,2,5
J1775,ABS warning light diagnosis,2,6
J1776,ABS warning light diagnosis,3,5
J1777,Battery replacement,2,8
J1778,Oil change,3,3
J1779,Check engine light diagnosis,2,5
J1780,Engine diagnostic scan,2,4
J1781,Suspension noise diagnosis,3,5
J1782,Battery replacement,2,7
J1783,Wheel alignment,2,5
J1784,Tire pressure sensor reset,1,5
J1785,Brake pad replacement,2,3
J1786,Spark plug replacement,1,6
J1787,Engine diagnostic scan,4,4
J1788,Battery replacement,2,7
J1789,Transmission inspection,2,6
J1790,Alternator inspection,1,4
J1791,Brake inspection,2,2
J1792,ABS warning light diagnosis,4,5
J1793,Transmission inspection,2,5
J1794,Oil change,2,7
J1795,Check engine light diagnosis,3,6
J1796,Brake inspection,3,5
J1797,Tire replacement,2,7
J1798,Engine diagnostic scan,3,6
J1799,Check engine light diagnosis,2,4
J1800,Suspension noise diagnosis,4,5
J1801,Oil change,1,6
J1802,Wheel alignment,3,5
J1803,Tire pressure sensor reset,3,9
J1804,Engine diagnostic scan,3,6
J1805,Brake inspection,2,6
J1806,Wheel alignment,1,4
J1807,Spark plug replacement,2,3
J1808,Transmission inspection,1,5
J1809,Check engine light diagnosis,3,4
J1810,Coolant system service,2,5
J1811,Alternator inspection,2,4
J1812,Brake inspection,2,6
J1813,Wheel alignment,3,5
J1814,Engine diagnostic scan,2,7
J1815,Brake inspection,2,3
J1816,Brake pad replacement,1,6
J1817,Transmission inspection,2,5
J1818,Oil change,1,4
J1819,Check engine light diagnosis,1,4
J1820,Tire replacement,4,9
J1821,Transmission inspection,1,6
J1822,Brake pad replacement,2,6
J1823,Tire pressure sensor reset,1,6
J1824,Alternator inspection,2,3
J1825,Brake inspection,4,6
J1826,Battery replacement,3,5
J1827,Alternator inspection,3,6
J1828,Spark plug replacement,2,5
J1829,Wheel alignment,4,5
J1830,Check engine light diagnosis,1,4
J1831,Spark plug replacement,4,3
J1832,Alternator inspection,4,5
J1833,Suspension noise diagnosis,2,4
J1834,Battery replacement,2,8
J1835,Oil change,1,5
J1836,Tire pressure sensor reset,3,6
J1837,Suspension noise diagnosis,3,7
J1838,Brake inspection,1,10
J1839,Check engine light diagnosis,4,3
J1840,ABS warning light diagnosis,4,4
J1841,Transmission inspection,2,3
J1842,Tire pressure sensor reset,3,6
J1843,Brake inspection,4,6
J1844,Brake pad replacement,3,9
J1845,ABS warning light diagnosis,2,8
J1846,Engine diagnostic scan,3,7
J1847,Coolant system service,4,6
J1848,Transmission inspection,1,6
J1849,Tire replacement,2,4
J1850,Wheel alignment,4,6
J1851,Spark plug replacement,1,5
J1852,Tire replacement,1,6
J1853,Tire pressure sensor reset,2,6
J1854,Oil change,2,7
J1855,Alternator inspection,1,4
J1856,Check engine light diagnosis,4,4
J1857,Brake inspection,4,5
J1858,Oil change,3,4
J1859,Check engine light diagnosis,2,7
J1860,Tire pressure sensor reset,3,7
J1861,Check engine light diagnosis,4,5
J1862,Brake inspection,1,6
J1863,Engine diagnostic scan,2,5
J1864,Engine diagnostic scan,2,4
J1865,Spark plug replacement,4,6
J1866,Wheel alignment,4,6
J1867,Brake pad replacement,4,3
J1868,Tire replacement,4,6
J1869,Brake pad replacement,3,2
J1870,Coolant system service,3,3
J1871,Tire replacement,3,3
J1872,Alternator inspection,2,7
J1873,Tire replacement,1,3
J1874,Tire replacement,4,5
J1875,Oil change,2,6
J1876,Battery replacement,4,5
J1877,Spark plug replacement,3,7
J1878,Brake inspection,2,3
J1879,Brake inspection,3,7
J1880,Transmission inspection,3,4
J1881,Tire pressure sensor reset,2,6
J1882,Transmission inspection,3,4
J1883,Tire pressure sensor reset,2,4
J1884,Brake inspection,2,6
J1885,Transmission inspection,1,5
J1886,Tire pressure sensor reset,4,6
J1887,Alternator inspection,4,3
J1888,Engine diagnostic scan,1,7
J1889,Wheel alignment,2,3
J1890,Engine diagnostic scan,3,5
J1891,Brake pad replacement,4,5
J1892,Coolant system service,3,5
J1893,Brake inspection,3,7
J1894,Suspension noise diagnosis,3,6
J1895,Oil change,3,6
J1896,Wheel alignment,3,6
J1897,Check engine light diagnosis,2,6
J1898,Engine diagnostic scan,3,4
J1899,Tire replacement,4,6
J1900,Engine diagnostic scan,4,5
J1901,Brake inspection,2,5
J1902,Check engine light diagnosis,2,4
J1903,Tire pressure sensor reset,2,6
J1904,Coolant system service,2,4
J1905,Transmission inspection,2,6
J1906,Engine diagnostic scan,1,8
J1907,Oil change,1,6
J1908,Check engine light diagnosis,4,8
J1909,Brake pad replacement,3,5
J1910,Tire pressure sensor reset,3,4
J1911,Tire pressure sensor reset,3,1
J1912,Tire pressure sensor reset,1,7
J1913,Spark plug replacement,3,5
J1914,Suspension noise diagnosis,2,6
J1915,Check engine light diagnosis,2,5
J1916,Brake inspection,2,5
J1917,ABS warning light diagnosis,3,5
J1918,Transmission inspection,4,4
J1919,Suspension noise diagnosis,1,4
J1920,Check engine light diagnosis,4,4
J1921,Tire pressure sensor reset,3,7
J1922,ABS warning light diagnosis,2,5
J1923,Coolant system service,3,6
J1924,Tire pressure sensor reset,3,5
J1925,Suspension noise diagnosis,2,7
J1926,Wheel alignment,2,5
J1927,Check engine light diagnosis,2,6
J1928,Suspension noise diagnosis,3,5
J1929,Transmission inspection,3,4
J1930,Engine diagnostic scan,3,7
J1931,Spark plug replacement,2,7
J1932,Alternator inspection,4,7
J1933,Alternator inspection,2,5
J1934,Brake pad replacement,1,5
J1935,Tire pressure sensor reset,2,5
J1936,Tire pressure sensor reset,4,5
J1937,Wheel alignment,3,3
J1938,Tire pressure sensor reset,2,6
J1939,Tire replacement,3,5
J1940,Battery replacement,2,6
J1941,Transmission inspection,2,6
J1942,Suspension noise diagnosis,1,7
J1943,Wheel alignment,3,7
J1944,Suspension noise diagnosis,1,4
J1945,Brake inspection,3,4
J1946,Transmission inspection,3,1
J1947,Coolant system service,2,5
J1948,Alternator inspection,4,8
J1949,Check engine light diagnosis,2,5
J1950,Brake pad replacement,2,4
J1951,Brake pad replacement,1,6
J1952,Oil change,4,5
J1953,Transmission inspection,2,5
J1954,Oil change,2,8
J1955,Suspension noise diagnosis,3,7
J1956,Wheel alignment,2,7
J1957,Tire pressure sensor reset,1,4
J1958,Transmission inspection,1,5
J1959,Coolant system service,3,9
J1960,Check engine light diagnosis,4,6
J1961,Check engine light diagnosis,2,7
J1962,Transmission inspection,2,7
J1963,Tire pressure sensor reset,4,5
J1964,Spark plug replacement,2,5
J1965,Tire pressure sensor reset,3,5
J1966,Oil change,3,4
J1967,Tire pressure sensor reset,3,7
J1968,ABS warning light diagnosis,2,5
J1969,Coolant system service,2,5
J1970,Tire replacement,2,5
J1971,Brake pad replacement,3,3
J1972,Transmission inspection,3,6
J1973,Coolant system service,2,7
J1974,Engine diagnostic scan,1,7
J1975,Engine diagnostic scan,2,4
J1976,Spark plug replacement,3,4
J1977,Coolant system service,3,4
J1978,Tire replacement,3,8
J1979,ABS warning light diagnosis,4,7
J1980,Suspension noise diagnosis,2,2
J1981,Suspension noise diagnosis,2,5
J1982,ABS warning light diagnosis,3,4
J1983,ABS warning light diagnosis,2,8
J1984,Suspension noise diagnosis,4,6
J1985,Tire pressure sensor reset,3,5
J1986,Wheel alignment,2,3
J1987,Transmission inspection,4,5
J1988,Suspension noise diagnosis,3,8
J1989,Alternator inspection,3,3
J1990,Brake inspection,3,4
J1991,Wheel alignment,4,3
J1992,Brake inspection,1,5
J1993,Brake inspection,2,3
J1994,Tire pressure sensor reset,3,6
J1995,Wheel alignment,4,6
J1996,Brake pad replacement,2,8
J1997,Wheel alignment,1,6
J1998,Brake inspection,3,5
J1999,Tire replacement,1,5
J2000,ABS warning light diagnosis,3,7
J2001,ABS warning light diagnosis,1,3
J2002,Coolant system service,2,4
J2003,Transmission inspection,2,6
J2004,Spark plug replacement,1,3
J2005,Tire replacement,1,7
J2006,Wheel alignment,2,7
J2007,Tire pressure sensor reset,3,5
J2008,Spark plug replacement,4,6
J2009,Engine diagnostic scan,2,7
J2010,Wheel alignment,3,5
J2011,Battery replacement,1,2
J2012,Transmission inspection,2,6
J2013,Coolant system service,3,6
J2014,Battery replacement,3,4
J2015,Alternator inspection,2,9
J2016,Alternator inspection,1,7
J2017,Brake inspection,3,4
J2018,Oil change,3,5
J2019,Tire pressure sensor reset,2,5
J2020,Brake inspection,3,4
J2021,Alternator inspection,2,4
J2022,Tire replacement,1,3
J2023,Spark plug replacement,3,4
J2024,Coolant system service,2,6
J2025,Spark plug replacement,1,6
J2026,Battery replacement,1,4
J2027,Brake inspection,3,4
J2028,Oil change,2,5
J2029,Oil change,2,4
J2030,Coolant system service,1,4
J2031,Oil change,2,7
J2032,Spark plug replacement,4,4
J2033,Battery replacement,3,4
J2034,Engine diagnostic scan,1,5
J2035,Wheel alignment,1,1
J2036,Spark plug replacement,3,4
J2037,Oil change,4,7
J2038,Spark plug replacement,3,5
J2039,Suspension noise diagnosis,1,4
J2040,Alternator inspection,2,4
J2041,Brake inspection,2,2
J2042,Suspension noise diagnosis,1,3
J2043,Coolant system service,3,5
J2044,Suspension noise diagnosis,4,4
J2045,Suspension noise diagnosis,2,5
J2046,Oil change,1,4
J2047,Check engine light diagnosis,3,4
J2048,Wheel alignment,3,5
J2049,Oil change,3,5
J2050,Coolant system service,3,4
J2051,Coolant system service,2,6
J2052,Battery replacement,1,3
J2053,Brake pad replacement,3,4
J2054,Spark plug replacement,1,8
J2055,Brake inspection,2,4
J2056,Spark plug replacement,3,5
J2057,Check engine light diagnosis,3,5
J2058,Suspension noise diagnosis,1,6
J2059,ABS warning light diagnosis,3,6
J2060,ABS warning light diagnosis,2,4
J2061,Alternator inspection,2,5
J2062,Suspension noise diagnosis,3,5
J2063,Transmission inspection,1,5
J2064,Brake inspection,2,7
J2065,Spark plug replacement,3,7
J2066,Oil change,2,3
J2067,Wheel alignment,2,7
J2068,Engine diagnostic scan,3,5
J2069,Brake pad replacement,2,7
J2070,Alternator inspection,2,7
J2071,Spark plug replacement,2,3
J2072,Suspension noise diagnosis,3,4
J2073,Check engine light diagnosis,3,6
J2074,Coolant system service,4,7
J2075,Brake pad replacement,2,7
J2076,Battery replacement,2,4
J2077,Brake pad replacement,3,3
J2078,Engine diagnostic scan,4,4
J2079,Brake pad replacement,4,1
J2080,Spark plug replacement,2,5
J2081,Wheel alignment,2,5
J2082,Spark plug replacement,3,4
J2083,Transmission inspection,2,5
J2084,Tire replacement,2,5
J2085,Spark plug replacement,3,5
J2086,Tire pressure sensor reset,2,5
J2087,Suspension noise diagnosis,1,5
J2088,Check engine light diagnosis,3,4
J2089,Suspension noise diagnosis,3,7
J2090,Coolant system service,1,4
J2091,Brake pad replacement,2,5
J2092,Tire replacement,3,2
J2093,Check engine light diagnosis,1,4
J2094,Spark plug replacement,1,3
J2095,Check engine light diagnosis,3,8
J2096,ABS warning light diagnosis,2,6
J2097,Check engine light diagnosis,2,3
J2098,Check engine light diagnosis,4,4
J2099,Wheel alignment,2,6
J2100,Tire pressure sensor reset,2,4
J2101,Alternator inspection,3,4
J2102,Check engine light diagnosis,2,6
J2103,Tire pressure sensor reset,2,9
J2104,Alternator inspection,2,4
J2105,Oil change,3,6
J2106,Tire pressure sensor reset,3,5
J2107,Brake inspection,1,4
J2108,Tire pressure sensor reset,3,5
J2109,Oil change,4,7
J2110,Spark plug replacement,4,6
J2111,Oil change,3,7
J2112,Suspension noise diagnosis,3,5
J2113,Brake inspection,1,5
J2114,Wheel alignment,2,5
J2115,Brake pad replacement,2,3
J2116,Alternator inspection,3,6
J2117,Check engine light diagnosis,2,3
J2118,Brake inspection,2,5
J2119,Oil change,3,5
J2120,Alternator inspection,1,6
J2121,Spark plug replacement,3,3
J2122,Tire pressure sensor reset,1,6
J2123,Battery replacement,3,5
J2124,Tire pressure sensor reset,2,7
J2125,Transmission inspection,2,6
J2126,Brake inspection,2,3
J2127,Brake pad replacement,3,6
J2128,Spark plug replacement,4,5
J2129,Engine diagnostic scan,3,4
J2130,Brake inspection,3,7
J2131,Engine diagnostic scan,2,6
J2132,Transmission inspection,2,5
J2133,Tire replacement,3,6
J2134,Tire replacement,1,7
J2135,ABS warning light diagnosis,2,7
J2136,Alternator inspection,2,7
J2137,Check engine light diagnosis,3,5
J2138,Coolant system service,3,3
J2139,Suspension noise diagnosis,4,7
J2140,Check engine light diagnosis,1,8
J2141,Engine diagnostic scan,1,2
J2142,Spark plug replacement,2,2
J2143,Check engine light diagnosis,2,4
J2144,Transmission inspection,4,5
J2145,Alternator inspection,2,6
J2146,Tire replacement,2,6
J2147,Engine diagnostic scan,2,4
J2148,Battery replacement,3,4
J2149,Oil change,2,4
J2150,Wheel alignment,3,5
J2151,Brake inspection,2,7
J2152,Check engine light diagnosis,1,2
J2153,Check engine light diagnosis,3,2
J2154,Tire pressure sensor reset,4,6
J2155,Transmission inspection,3,6
J2156,Battery replacement,3,4
J2157,Check engine light diagnosis,2,3
J2158,Spark plug replacement,2,7
J2159,Brake pad replacement,4,5
J2160,Engine diagnostic scan,4,4
J2161,ABS warning light diagnosis,1,4
J2162,Suspension noise diagnosis,4,6
J2163,ABS warning light diagnosis,3,5
J2164,ABS warning light diagnosis,2,5
J2165,Oil change,3,4
J2166,Coolant system service,2,5
J2167,Check engine light diagnosis,1,4
J2168,Tire pressure sensor reset,1,3
J2169,Coolant system service,3,6
J2170,Check engine light diagnosis,3,4
J2171,Alternator inspection,2,4
J2172,Battery replacement,2,4
J2173,Suspension noise diagnosis,2,2
J2174,Wheel alignment,1,5
J2175,Suspension noise diagnosis,2,5
J2176,Tire pressure sensor reset,3,3
J2177,Check engine light diagnosis,4,3
J2178,ABS warning light diagnosis,4,4
J2179,Suspension noise diagnosis,4,6
J2180,Check engine light diagnosis,3,5
J2181,Brake pad replacement,1,4
J2182,Suspension noise diagnosis,2,1
J2183,Alternator inspection,2,5
J2184,Alternator inspection,2,2
J2185,Tire replacement,4,7
J2186,Spark plug replacement,3,10
J2187,Battery replacement,3,4
J2188,Tire replacement,1,7
J2189,Tire pressure sensor reset,2,6
J2190,Oil change,3,6
J2191,Transmission inspection,2,5
J2192,Tire replacement,4,2
J2193,Brake pad replacement,2,7
J2194,Suspension noise diagnosis,2,5
J2195,Coolant system service,2,7
J2196,Engine diagnostic scan,4,5
J2197,Tire pressure sensor reset,2,4
J2198,Tire replacement,3,6
J2199,ABS warning light diagnosis,1,2
J2200,Coolant system service,1,5
J2201,Transmission inspection,1,3
J2202,Tire pressure sensor reset,1,3
J2203,Coolant system service,3,5
J2204,Engine diagnostic scan,1,5
J2205,Check engine light diagnosis,2,6
J2206,Tire replacement,4,8
J2207,Check engine light diagnosis,3,7
J2208,Check engine light diagnosis,4,5
J2209,Suspension noise diagnosis,1,3
J2210,Brake pad replacement,4,3
J2211,ABS warning light diagnosis,2,5
J2212,Transmission inspection,4,4
J2213,Oil change,4,2
J2214,Tire pressure sensor reset,3,6
J2215,Check engine light diagnosis,4,4
J2216,Engine diagnostic scan,2,6
J2217,Tire replacement,1,3
J2218,Transmission inspection,3,5
J2219,Wheel alignment,4,4
J2220,Battery replacement,4,6
J2221,Wheel alignment,1,3
J2222,Brake inspection,2,7
J2223,Tire pressure sensor reset,3,5
J2224,Coolant system service,1,5
J2225,Transmission inspection,2,6
J2226,Transmission inspection,2,6
J2227,Engine diagnostic scan,1,5
J2228,Spark plug replacement,4,5
J2229,Brake pad replacement,4,6
J2230,Battery replacement,3,4
J2231,Alternator inspection,2,5
J2232,Coolant system service,2,5
J2233,Battery replacement,2,5
J2234,Spark plug replacement,2,2
J2235,Check engine light diagnosis,3,6
J2236,Brake inspection,3,6
J2237,Check engine light diagnosis,2,4
J2238,Alternator inspection,3,3
J2239,Tire replacement,3,5
J2240,Spark plug replacement,1,6
J2241,Battery replacement,3,4
J2242,Tire pressure sensor reset,3,7
J2243,Check engine light diagnosis,2,5
J2244,Transmission inspection,1,3
J2245,Suspension noise diagnosis,1,4
J2246,Suspension noise diagnosis,2,5
J2247,Brake inspection,2,5
J2248,Engine diagnostic scan,2,3
J2249,Engine diagnostic scan,4,8
J2250,Engine diagnostic scan,4,6
J2251,Coolant system service,4,5
J2252,Check engine light diagnosis,3,6
J2253,Engine diagnostic scan,4,4
J2254,Spark plug replacement,3,2
J2255,Spark plug replacement,3,4
J2256,Tire replacement,2,6
J2257,ABS warning light diagnosis,3,10
J2258,Tire pressure sensor reset,3,5
J2259,Tire pressure sensor reset,4,5
J2260,ABS warning light diagnosis,4,3
J2261,Oil change,2,5
J2262,Coolant system service,3,4
J2263,Transmission inspection,1,7
J2264,Alternator inspection,4,7
J2265,Suspension noise diagnosis,2,8
J2266,Check engine light diagnosis,3,7
J2267,Tire replacement,3,6
J2268,Brake inspection,3,3
J2269,Alternator inspection,2,4
J2270,ABS warning light diagnosis,2,7
J2271,Spark plug replacement,4,5
J2272,Engine diagnostic scan,3,3
J2273,Brake pad replacement,2,7
J2274,Engine diagnostic scan,3,7
J2275,Oil change,2,5
J2276,Spark plug replacement,2,4
J2277,Wheel alignment,3,5
J2278,Brake pad replacement,2,6
J2279,Suspension noise diagnosis,2,4
J2280,Transmission inspection,4,6
J2281,Engine diagnostic scan,1,7
J2282,Engine diagnostic scan,1,5
J2283,Tire replacement,4,4
J2284,Brake pad replacement,3,4
J2285,ABS warning light diagnosis,2,5
J2286,Check engine light diagnosis,1,5
J2287,Spark plug replacement,4,7
J2288,Suspension noise diagnosis,4,5
J2289,Transmission inspection,1,4
J2290,Coolant system service,2,4
J2291,Tire replacement,2,6
J2292,Check engine light diagnosis,4,7
J2293,Coolant system service,2,4
J2294,Transmission inspection,3,5
J2295,Check engine light diagnosis,4,6
J2296,Spark plug replacement,3,4
J2297,Tire replacement,2,5
J2298,ABS warning light diagnosis,2,6
J2299,Brake pad replacement,2,5
J2300,Coolant system service,1,6
J2301,Battery replacement,3,5
J2302,ABS warning light diagnosis,3,5
J2303,Suspension noise diagnosis,1,4
J2304,Brake inspection,1,5
J2305,Transmission inspection,3,6
J2306,ABS warning light diagnosis,4,6
J2307,Engine diagnostic scan,4,6
J2308,Spark plug replacement,2,8
J2309,Alternator inspection,4,5
J2310,Wheel alignment,4,5
J2311,Brake inspection,1,5
J2312,Brake pad replacement,3,4
J2313,Spark plug replacement,4,7
J2314,Brake pad replacement,2,7
J2315,Suspension noise diagnosis,1,5
J2316,Oil change,3,6
J2317,Tire replacement,1,3
J2318,Transmission inspection,2,5
J2319,Coolant system service,1,1
J2320,Oil change,1,6
J2321,Brake pad replacement,1,6
J2322,Oil change,1,4
J2323,Oil change,3,6
J2324,Battery replacement,3,5
J2325,Transmission inspection,4,7
J2326,Check engine light diagnosis,2,5
J2327,Wheel alignment,3,3
J2328,Spark plug replacement,1,7
J2329,Engine diagnostic scan,3,4
J2330,Alternator inspection,4,7
J2331,Battery replacement,3,4
J2332,Wheel alignment,2,5
J2333,Oil change,2,5
J2334,Brake pad replacement,3,4
J2335,Coolant system service,3,6
J2336,Spark plug replacement,4,4
J2337,Check engine light diagnosis,3,4
J2338,Wheel alignment,4,2
J2339,Brake inspection,4,8
J2340,Transmission inspection,1,5
J2341,Spark plug replacement,3,6
J2342,Spark plug replacement,3,6
J2343,Battery replacement,3,3
J2344,Tire pressure sensor reset,2,5
J2345,Check engine light diagnosis,1,5
J2346,Tire pressure sensor reset,1,5
J2347,Tire replacement,3,6
J2348,Alternator inspection,1,6
J2349,Tire replacement,3,5
J2350,Engine diagnostic scan,3,6
J2351,Alternator inspection,1,6
J2352,Coolant system service,3,7
J2353,Alternator inspection,3,3
J2354,Oil change,2,6
J2355,Engine diagnostic scan,3,6
J2356,Brake pad replacement,1,6
J2357,Check engine light diagnosis,2,5
J2358,Tire pressure sensor reset,4,6
J2359,Transmission inspection,3,6
J2360,Brake pad replacement,4,5
J2361,Engine diagnostic scan,3,5
J2362,Spark plug replacement,1,4
J2363,Suspension noise diagnosis,1,7
J2364,Coolant system service,1,5
J2365,Wheel alignment,3,4
J2366,Brake pad replacement,2,4
J2367,Suspension noise diagnosis,2,6
J2368,Suspension noise diagnosis,4,6
J2369,Battery replacement,2,6
J2370,Brake pad replacement,2,7
J2371,Coolant system service,1,7
J2372,ABS warning light diagnosis,2,6
J2373,Wheel alignment,3,5
J2374,Battery replacement,4,4
J2375,Wheel alignment,1,1
J2376,ABS warning light diagnosis,2,6
J2377,Alternator inspection,4,2
J2378,Transmission inspection,1,3
J2379,Brake inspection,3,7
J2380,Check engine light diagnosis,1,7
J2381,Tire replacement,4,3
J2382,Transmission inspection,2,4
J2383,Brake inspection,3,3
J2384,Tire pressure sensor reset,2,9
J2385,Spark plug replacement,2,4
J2386,Battery replacement,2,3
J2387,Suspension noise diagnosis,2,4
J2388,Suspension noise diagnosis,3,7
J2389,Alternator inspection,2,2
J2390,Battery replacement,4,6
J2391,Spark plug replacement,1,4
J2392,ABS warning light diagnosis,2,6
J2393,Engine diagnostic scan,1,6
J2394,Check engine light diagnosis,3,7
J2395,Transmission inspection,2,8
J2396,Check engine light diagnosis,3,3
J2397,Coolant system service,2,4
J2398,Brake inspection,4,4
J2399,Check engine light diagnosis,1,6
J2400,Spark plug replacement,3,4
J2401,Suspension noise diagnosis,2,5
J2402,Check engine light diagnosis,3,7
J2403,Tire pressure sensor reset,4,8
J2404,Tire pressure sensor reset,2,7
J2405,Oil change,3,8
J2406,ABS warning light diagnosis,3,6
J2407,Alternator inspection,1,6
J2408,Spark plug replacement,2,7
J2409,Oil change,3,7
J2410,ABS warning light diagnosis,3,4
J2411,Coolant system service,2,5
J2412,Battery replacement,2,5
J2413,Check engine light diagnosis,1,5
J2414,Alternator inspection,4,6
J2415,Battery replacement,3,6
J2416,Brake inspection,2,5
J2417,Oil change,3,6
J2418,ABS warning light diagnosis,2,4
J2419,Check engine light diagnosis,3,3
J2420,Brake pad replacement,2,3
J2421,Tire pressure sensor reset,2,5
J2422,Oil change,3,4
J2423,Coolant system service,1,4
J2424,Suspension noise diagnosis,2,6
J2425,Transmission inspection,3,4
J2426,Coolant system service,3,5
J2427,Alternator inspection,3,6
J2428,Brake pad replacement,1,8
J2429,Coolant system service,4,5
J2430,Transmission inspection,2,3
J2431,Coolant system service,2,3
J2432,Spark plug replacement,2,4
J2433,Suspension noise diagnosis,2,4
J2434,Wheel alignment,2,4
J2435,Spark plug replacement,1,6
J2436,Wheel alignment,2,5
J2437,Battery replacement,1,3
J2438,Tire pressure sensor reset,3,5
J2439,Brake pad replacement,3,3
J2440,Engine diagnostic scan,1,5
J2441,Wheel alignment,2,7
J2442,Brake inspection,4,6
J2443,Transmission inspection,2,5
J2444,Transmission inspection,1,6
J2445,Check engine light diagnosis,4,7
J2446,Alternator inspection,3,2
J2447,Battery replacement,3,7
J2448,Wheel alignment,1,9
J2449,Wheel alignment,3,3
J2450,Check engine light diagnosis,2,7
J2451,ABS warning light diagnosis,2,5
J2452,Spark plug replacement,3,4
J2453,Brake pad replacement,2,3
J2454,Spark plug replacement,1,5
J2455,Tire replacement,2,3
J2456,Check engine light diagnosis,3,6
J2457,Spark plug replacement,3,3
J2458,Oil change,3,4
J2459,Brake inspection,3,8
J2460,Check engine light diagnosis,1,5
J2461,Brake pad replacement,2,5
J2462,Alternator inspection,2,3
J2463,Wheel alignment,4,7
J2464,Spark plug replacement,4,3
J2465,Brake pad replacement,2,5
J2466,Tire replacement,2,6
J2467,Suspension noise diagnosis,2,6
J2468,Oil change,2,3
J2469,Engine diagnostic scan,4,5
J2470,Coolant system service,4,7
J2471,Tire pressure sensor reset,2,7
J2472,ABS warning light diagnosis,1,6
J2473,Tire pressure sensor reset,3,4
J2474,Coolant system service,3,6
J2475,Oil change,3,2
J2476,Spark plug replacement,3,6
J2477,Check engine light diagnosis,4,4
J2478,Transmission inspection,2,5
J2479,Suspension noise diagnosis,2,4
J2480,Brake pad replacement,3,7
J2481,Wheel alignment,1,5
J2482,Suspension noise diagnosis,2,2
J2483,Brake pad replacement,2,5
J2484,Brake inspection,3,6
J2485,Wheel alignment,4,4
J2486,Transmission inspection,2,3
J2487,ABS warning light diagnosis,3,10
J2488,Suspension noise diagnosis,1,6
J2489,Check engine light diagnosis,4,3
J2490,Spark plug replacement,2,7
J2491,Transmission inspection,3,5
J2492,Suspension noise diagnosis,4,6
J2493,Oil change,3,5
J2494,Check engine light diagnosis,2,4
J2495,Spark plug replacement,1,5
J2496,Wheel alignment,1,7
J2497,Transmission inspection,3,4
J2498,Tire pressure sensor reset,1,7
J2499,Wheel alignment,1,4
J2500,Brake pad replacement,3,7
J2501,Tire replacement,4,5
J2502,Brake pad replacement,4,5
J2503,Wheel alignment,3,3
J2504,Brake inspection,2,5
J2505,Coolant system service,1,8
J2506,Spark plug replacement,2,5
J2507,Suspension noise diagnosis,4,6
J2508,Transmission inspection,3,5
J2509,Tire replacement,3,8
J2510,Brake pad replacement,2,6
J2511,Engine diagnostic scan,3,8
J2512,Tire pressure sensor reset,3,6
J2513,Brake pad replacement,2,3
J2514,Check engine light diagnosis,4,3
J2515,Brake pad replacement,4,6
J2516,Suspension noise diagnosis,2,5
J2517,Brake inspection,2,8
J2518,Oil change,3,1
J2519,Wheel alignment,3,5
J2520,Tire replacement,3,6
J2521,Brake inspection,3,5
J2522,Tire replacement,3,4
J2523,Engine diagnostic scan,3,7
J2524,Oil change,1,5
J2525,Suspension noise diagnosis,4,6
J2526,Brake pad replacement,3,6
J2527,ABS warning light diagnosis,3,3
J2528,Brake pad replacement,4,4
