# generation_params: repair_time: uniform(min=1, max=4) | priority: normal(min=1, max=10, mean=8, std=1.5)
job_id,repair_type,repair_time_hours,priority,scheduled
J1616,Coolant system service,2,10,
J1617,Tire replacement,3,6,
J1618,Transmission inspection,2,9,
J1619,Coolant system service,3,6,
J1620,Brake pad replacement,3,7,
J1621,Check engine light diagnosis,2,8,
J1622,Spark plug replacement,2,7,
J1623,Brake pad replacement,3,9,
J1624,Transmission inspection,2,6,
J1625,Transmission inspection,2,7,
J1626,Spark plug replacement,2,10,
J1627,Engine diagnostic scan,3,8,
J1628,Tire replacement,2,6,
J1629,Wheel alignment,2,7,
J1630,Tire replacement,3,8,
J1631,Tire pressure sensor reset,3,9,
J1632,Wheel alignment,1,10,
J1633,Tire replacement,3,9,
J1634,Brake pad replacement,3,7,
J1635,Check engine light diagnosis,2,6,
J1636,ABS warning light diagnosis,3,8,
J1637,ABS warning light diagnosis,4,10,
J1638,Brake pad replacement,1,8,
J1639,Alternator inspection,2,6,
J1640,Engine diagnostic scan,4,6,
J1641,ABS warning light diagnosis,4,9,
J1642,ABS warning light diagnosis,3,7,
J1643,Spark plug replacement,1,8,
J1644,Suspension noise diagnosis,2,8,
J1645,Battery replacement,3,7,
J1646,Suspension noise diagnosis,1,8,
J1647,Tire replacement,1,8,
J1648,Wheel alignment,4,10,
J1649,Transmission inspection,2,7,
J1650,Tire pressure sensor reset,2,10,
J1651,Wheel alignment,2,7,
J1652,Oil change,3,8,
J1653,Check engine light diagnosis,1,9,
J1654,Spark plug replacement,4,7,
J1655,Brake pad replacement,1,10,
J1656,Tire pressure sensor reset,2,9,
J1657,Transmission inspection,3,7,
J1658,Engine diagnostic scan,4,6,
J1659,Tire replacement,3,10,
J1660,Oil change,3,8,
J1661,Brake pad replacement,1,9,
J1662,Alternator inspection,1,10,
J1663,Battery replacement,2,10,
J1664,ABS warning light diagnosis,3,7,
J1665,Tire replacement,2,8,
J1666,Engine diagnostic scan,3,7,
J1667,Tire replacement,1,8,
J1668,Oil change,3,8,
J1669,Brake inspection,3,8,
J1670,Tire pressure sensor reset,4,10,
J1671,Tire replacement,2,8,
J1672,Coolant system service,4,10,
J1673,Alternator inspection,3,7,
J1674,Brake inspection,2,10,
J1675,Check engine light diagnosis,3,9,
J1676,ABS warning light diagnosis,3,10,
J1677,Transmission inspection,2,7,
J1678,Alternator inspection,2,9,
J1679,Coolant system service,2,6,
J1680,Engine diagnostic scan,2,9,
J1681,ABS warning light diagnosis,2,6,
J1682,Suspension noise diagnosis,2,4,
J1683,Suspension noise diagnosis,2,7,
J1684,Alternator inspection,1,10,
J1685,Battery replacement,2,7,
J1686,Check engine light diagnosis,2,10,
J1687,Tire pressure sensor reset,1,10,
J1688,Tire pressure sensor reset,2,8,
J1689,Engine diagnostic scan,3,7,
J1690,Wheel alignment,4,8,
J1691,Check engine light diagnosis,2,9,
J1692,Brake pad replacement,2,6,
J1693,Engine diagnostic scan,1,7,
J1694,Brake pad replacement,1,9,
J1695,Battery replacement,3,9,
J1696,Coolant system service,1,8,
J1697,Brake inspection,1,9,
J1698,Spark plug replacement,2,9,
J1699,Brake inspection,3,8,
J1700,Alternator inspection,4,7,
J1701,Oil change,3,9,
J1702,Tire replacement,2,10,
J1703,Coolant system service,2,10,
J1704,Spark plug replacement,3,7,
J1705,Spark plug replacement,1,9,
J1706,Oil change,3,9,
J1707,Battery replacement,2,8,
J1708,Coolant system service,3,7,
J1709,Suspension noise diagnosis,2,9,
J1710,Battery replacement,4,7,
J1711,Engine diagnostic scan,4,7,
J1712,Battery replacement,3,8,
J1713,Tire replacement,3,6,
J1714,Oil change,1,10,
J1715,Check engine light diagnosis,1,8,
J1716,ABS warning light diagnosis,1,7,
J1717,Wheel alignment,3,9,
J1718,Tire replacement,4,7,
J1719,Transmission inspection,3,8,
J1720,Alternator inspection,1,9,
J1721,Coolant system service,4,8,
J1722,Check engine light diagnosis,4,9,
J1723,Coolant system service,1,10,
J1724,Brake pad replacement,1,6,
J1725,Spark plug replacement,1,7,
J1726,Suspension noise diagnosis,2,7,
J1727,Spark plug replacement,2,8,
J1728,Tire pressure sensor reset,1,10,
J1729,Spark plug replacement,2,10,
J1730,Wheel alignment,3,8,
J1731,ABS warning light diagnosis,2,9,
J1732,Oil change,1,6,
J1733,Wheel alignment,1,9,
J1734,Alternator inspection,1,4,
J1735,Brake pad replacement,1,9,
J1736,Suspension noise diagnosis,1,6,
J1737,Battery replacement,2,7,
J1738,Alternator inspection,4,8,
J1739,Wheel alignment,2,8,
J1740,Wheel alignment,2,8,
J1741,Engine diagnostic scan,4,8,
J1742,Suspension noise diagnosis,4,9,
J1743,Alternator inspection,2,7,
J1744,Battery replacement,2,7,
J1745,Battery replacement,3,6,
J1746,ABS warning light diagnosis,3,8,
J1747,Check engine light diagnosis,1,8,
J1748,Spark plug replacement,1,10,
J1749,Battery replacement,2,10,
J1750,Tire replacement,3,5,
J1751,Battery replacement,4,8,
J1752,Coolant system service,3,8,
J1753,Spark plug replacement,2,6,
J1754,Oil change,3,9,
J1755,Alternator inspection,3,8,
J1756,Suspension noise diagnosis,1,10,
J1757,Spark plug replacement,2,10,
J1758,Brake inspection,3,9,
J1759,ABS warning light diagnosis,1,9,
J1760,Engine diagnostic scan,4,10,
J1761,ABS warning light diagnosis,3,8,
J1762,Spark plug replacement,3,9,
J1763,Engine diagnostic scan,4,8,
J1764,Battery replacement,1,7,
J1765,Alternator inspection,4,7,
J1766,Spark plug replacement,2,8,
J1767,Spark plug replacement,2,10,
J1768,Wheel alignment,3,10,
J1769,Tire replacement,3,10,
J1770,Brake inspection,2,7,
J1771,Check engine light diagnosis,1,8,
J1772,Oil change,3,9,
J1773,Engine diagnostic scan,4,10,
J1774,Check engine light diagnosis,3,10,
J1775,Brake pad replacement,1,9,
J1776,Wheel alignment,2,10,
J1777,Alternator inspection,2,8,
J1778,Oil change,3,7,
J1779,ABS warning light diagnosis,3,6,
J1780,Tire replacement,3,8,
J1781,Wheel alignment,3,10,
J1782,Alternator inspection,3,8,
J1783,Battery replacement,3,7,
J1784,Tire replacement,3,5,
J1785,Brake pad replacement,1,8,
J1786,Brake pad replacement,4,9,
J1787,Transmission inspection,1,8,
J1788,Tire pressure sensor reset,3,8,
J1789,Battery replacement,2,6,
J1790,Alternator inspection,1,9,
J1791,Tire replacement,2,6,
J1792,Check engine light diagnosis,2,8,
J1793,Brake inspection,2,10,
J1794,Transmission inspection,2,6,
J1795,Tire replacement,2,8,
J1796,Suspension noise diagnosis,3,8,
J1797,Tire pressure sensor reset,4,8,
J1798,Oil change,3,7,
J1799,Brake inspection,2,9,
J1800,Brake inspection,3,7,
J1801,Wheel alignment,2,8,
J1802,Brake inspection,3,10,
J1803,ABS warning light diagnosis,2,10,
J1804,Brake pad replacement,2,8,
J1805,Brake pad replacement,4,7,
J1806,Spark plug replacement,2,10,
J1807,Coolant system service,1,9,
J1808,Alternator inspection,4,10,
J1809,Oil change,3,10,
J1810,Wheel alignment,3,6,
J1811,Oil change,3,10,
J1812,Tire replacement,2,10,
J1813,Oil change,3,5,
J1814,Alternator inspection,3,9,
J1815,Check engine light diagnosis,1,7,
J1816,ABS warning light diagnosis,4,7,
J1817,ABS warning light diagnosis,4,7,
J1818,Wheel alignment,4,7,
J1819,Suspension noise diagnosis,4,7,
J1820,Spark plug replacement,2,8,
J1821,Brake inspection,2,7,
J1822,Brake inspection,1,6,
J1823,Engine diagnostic scan,2,8,
J1824,Check engine light diagnosis,3,7,
J1825,Tire replacement,2,7,
J1826,Engine diagnostic scan,2,5,
J1827,Coolant system service,3,6,
J1828,Engine diagnostic scan,3,9,
J1829,Oil change,4,8,
J1830,Wheel alignment,3,7,
J1831,Oil change,2,8,
J1832,Brake inspection,3,8,
J1833,Battery replacement,2,10,
J1834,Brake inspection,2,8,
J1835,Oil change,2,8,
J1836,Suspension noise diagnosis,1,8,
J1837,Tire pressure sensor reset,3,9,
J1838,Alternator inspection,4,8,
J1839,Engine diagnostic scan,2,7,
J1840,Tire pressure sensor reset,2,9,
J1841,Tire pressure sensor reset,1,6,
J1842,Check engine light diagnosis,1,6,
J1843,Alternator inspection,4,10,
J1844,ABS warning light diagnosis,3,9,
J1845,Check engine light diagnosis,2,7,
J1846,Coolant system service,2,10,
J1847,ABS warning light diagnosis,2,7,
J1848,Transmission inspection,3,8,
J1849,Suspension noise diagnosis,3,6,
J1850,Wheel alignment,2,10,
J1851,Coolant system service,4,8,
J1852,Transmission inspection,4,8,
J1853,Oil change,1,8,
J1854,ABS warning light diagnosis,4,8,
J1855,Oil change,1,7,
J1856,ABS warning light diagnosis,3,7,
J1857,Suspension noise diagnosis,3,8,
J1858,Spark plug replacement,2,8,
J1859,Tire pressure sensor reset,2,8,
J1860,Wheel alignment,4,7,
J1861,Tire pressure sensor reset,1,7,
J1862,Engine diagnostic scan,1,6,
J1863,Tire pressure sensor reset,2,10,
J1864,Check engine light diagnosis,3,8,
J1865,Tire pressure sensor reset,4,8,
J1866,Alternator inspection,2,8,
J1867,Oil change,3,10,
J1868,Wheel alignment,1,7,
J1869,Suspension noise diagnosis,2,9,
J1870,Spark plug replacement,4,9,
J1871,ABS warning light diagnosis,3,6,
J1872,Alternator inspection,1,4,
J1873,Wheel alignment,3,10,
J1874,Wheel alignment,3,10,
J1875,Spark plug replacement,3,6,
J1876,Engine diagnostic scan,3,9,
J1877,Brake pad replacement,4,7,
J1878,Check engine light diagnosis,1,6,
J1879,Transmission inspection,3,10,
J1880,Coolant system service,3,10,
J1881,Spark plug replacement,3,7,
J1882,Engine diagnostic scan,2,10,
J1883,Alternator inspection,4,8,
J1884,Alternator inspection,2,8,
J1885,ABS warning light diagnosis,3,9,
J1886,Brake pad replacement,3,7,
J1887,Brake inspection,4,8,
J1888,Brake inspection,2,10,
J1889,Coolant system service,3,6,
J1890,Check engine light diagnosis,2,7,
J1891,Oil change,1,5,
J1892,Engine diagnostic scan,2,9,
J1893,Check engine light diagnosis,2,9,
J1894,Check engine light diagnosis,2,7,
J1895,Check engine light diagnosis,3,6,
J1896,Brake pad replacement,2,6,
J1897,Coolant system service,2,7,
J1898,Wheel alignment,2,7,
J1899,Brake pad replacement,4,9,
J1900,Engine diagnostic scan,2,9,
J1901,Alternator inspection,3,8,
J1902,Brake pad replacement,3,8,
J1903,Engine diagnostic scan,3,7,
J1904,Brake inspection,1,8,
J1905,Check engine light diagnosis,2,7,
J1906,Tire pressure sensor reset,3,7,
J1907,Spark plug replacement,1,9,
J1908,Engine diagnostic scan,3,9,
J1909,Battery replacement,4,9,
J1910,Battery replacement,2,7,
J1911,Check engine light diagnosis,3,8,
J1912,Suspension noise diagnosis,2,8,
J1913,Brake pad replacement,1,8,
J1914,Coolant system service,3,7,
J1915,Brake pad replacement,2,8,
J1916,Battery replacement,2,9,
J1917,Spark plug replacement,2,9,
J1918,Suspension noise diagnosis,3,8,
J1919,Engine diagnostic scan,4,9,
J1920,Suspension noise diagnosis,4,10,
J1921,ABS warning light diagnosis,3,7,
J1922,Tire pressure sensor reset,4,10,
J1923,Alternator inspection,1,6,
J1924,Brake pad replacement,2,9,
J1925,ABS warning light diagnosis,4,8,
J1926,ABS warning light diagnosis,1,8,
J1927,Tire pressure sensor reset,2,8,
J1928,Brake pad replacement,1,5,
J1929,Battery replacement,2,8,
J1930,Engine diagnostic scan,2,10,
J1931,Coolant system service,3,9,
J1932,Spark plug replacement,3,7,
J1933,Wheel alignment,2,6,
J1934,Battery replacement,2,9,
J1935,Brake inspection,2,6,
J1936,Check engine light diagnosis,3,7,
J1937,Check engine light diagnosis,3,9,
J1938,Brake pad replacement,2,10,
J1939,Wheel alignment,3,6,
J1940,ABS warning light diagnosis,3,7,
J1941,Suspension noise diagnosis,2,4,
J1942,Brake pad replacement,1,10,
J1943,Battery replacement,2,10,
J1944,Suspension noise diagnosis,4,10,
J1945,Wheel alignment,1,8,
J1946,Check engine light diagnosis,4,9,
J1947,Transmission inspection,2,8,
J1948,Tire replacement,2,9,
J1949,Oil change,1,7,
J1950,Transmission inspection,2,10,
J1951,Wheel alignment,3,7,
J1952,Brake pad replacement,4,7,
J1953,Engine diagnostic scan,2,8,
J1954,Wheel alignment,3,8,
J1955,Coolant system service,3,9,
J1956,Brake pad replacement,3,8,
J1957,Suspension noise diagnosis,3,6,
J1958,Brake pad replacement,4,8,
J1959,Alternator inspection,3,8,
J1960,Spark plug replacement,1,6,
J1961,Spark plug replacement,3,6,
J1962,Brake inspection,2,9,
J1963,Wheel alignment,3,8,
J1964,Transmission inspection,2,7,
J1965,Coolant system service,3,7,
J1966,ABS warning light diagnosis,3,7,
J1967,Wheel alignment,2,9,
J1968,Oil change,1,9,
J1969,Brake pad replacement,4,7,
J1970,ABS warning light diagnosis,1,3,
J1971,Spark plug replacement,2,7,
J1972,Wheel alignment,1,10,
J1973,Suspension noise diagnosis,2,6,
J1974,Engine diagnostic scan,3,8,
J1975,Tire replacement,1,9,
J1976,Alternator inspection,3,9,
J1977,Brake pad replacement,3,9,
J1978,Transmission inspection,2,8,
J1979,Check engine light diagnosis,3,7,
J1980,Tire replacement,3,8,
J1981,Spark plug replacement,1,7,
J1982,Tire replacement,3,6,
J1983,Wheel alignment,2,8,
J1984,Check engine light diagnosis,2,7,
J1985,ABS warning light diagnosis,1,8,
J1986,Check engine light diagnosis,4,9,
J1987,Tire replacement,2,7,
J1988,Brake pad replacement,1,8,
J1989,Coolant system service,4,6,
J1990,Tire pressure sensor reset,3,10,
J1991,Battery replacement,3,8,
J1992,Coolant system service,1,9,
J1993,Tire replacement,3,5,
J1994,Suspension noise diagnosis,3,9,
J1995,Tire replacement,1,6,
J1996,Coolant system service,4,8,
J1997,Oil change,4,8,
J1998,Suspension noise diagnosis,2,6,
J1999,Brake inspection,2,10,
J2000,Engine diagnostic scan,2,7,
J2001,Brake pad replacement,1,7,
J2002,Check engine light diagnosis,2,8,
J2003,Suspension noise diagnosis,4,7,
J2004,Tire replacement,4,9,
J2005,Tire replacement,4,8,
J2006,Alternator inspection,2,8,
J2007,Engine diagnostic scan,3,8,
J2008,Alternator inspection,2,8,
J2009,Suspension noise diagnosis,1,8,
J2010,ABS warning light diagnosis,2,7,
J2011,Alternator inspection,3,8,
J2012,Tire pressure sensor reset,3,10,
J2013,Engine diagnostic scan,4,8,
J2014,Tire replacement,3,8,
J2015,Battery replacement,3,10,
J2016,Engine diagnostic scan,4,9,
J2017,Brake pad replacement,1,7,
J2018,Check engine light diagnosis,1,7,
J2019,Coolant system service,2,6,
J2020,Battery replacement,3,7,
J2021,Check engine light diagnosis,3,8,
J2022,Engine diagnostic scan,2,10,
J2023,Engine diagnostic scan,4,7,
J2024,Engine diagnostic scan,3,10,
J2025,Tire replacement,3,7,
J2026,Tire replacement,1,8,
J2027,Engine diagnostic scan,1,10,
J2028,Transmission inspection,3,7,
J2029,Wheel alignment,2,9,
J2030,Coolant system service,4,8,
J2031,Engine diagnostic scan,2,7,
J2032,Tire replacement,2,8,
J2033,Spark plug replacement,2,8,
J2034,Oil change,4,8,
J2035,Suspension noise diagnosis,2,5,
J2036,Tire replacement,2,7,
J2037,Alternator inspection,2,9,
J2038,Tire replacement,4,9,
J2039,Suspension noise diagnosis,2,7,
J2040,Tire pressure sensor reset,3,10,
J2041,Coolant system service,3,8,
J2042,Alternator inspection,3,8,
J2043,Alternator inspection,4,7,
J2044,Brake inspection,2,10,
J2045,Alternator inspection,3,9,
J2046,Tire replacement,2,9,
J2047,Brake inspection,3,10,
J2048,Coolant system service,2,7,
J2049,Check engine light diagnosis,3,6,
J2050,Tire pressure sensor reset,1,9,
J2051,Alternator inspection,3,8,
J2052,Suspension noise diagnosis,1,8,
J2053,Spark plug replacement,3,8,
J2054,Suspension noise diagnosis,3,8,
J2055,Transmission inspection,3,8,
J2056,Oil change,1,7,
J2057,Tire pressure sensor reset,2,9,
J2058,Wheel alignment,4,8,
J2059,Tire pressure sensor reset,1,9,
J2060,Tire pressure sensor reset,3,10,
J2061,Battery replacement,2,8,
J2062,Engine diagnostic scan,2,10,
J2063,Tire replacement,2,7,
J2064,Transmission inspection,2,6,
J2065,Oil change,2,7,
J2066,Check engine light diagnosis,1,6,
J2067,Engine diagnostic scan,4,7,
J2068,Transmission inspection,2,6,
J2069,Spark plug replacement,2,9,
J2070,Brake inspection,3,10,
J2071,Suspension noise diagnosis,2,8,
J2072,Suspension noise diagnosis,4,9,
J2073,Brake pad replacement,2,7,
J2074,ABS warning light diagnosis,2,8,
J2075,Suspension noise diagnosis,3,10,
J2076,Brake inspection,2,10,
J2077,Suspension noise diagnosis,1,6,
J2078,Spark plug replacement,4,9,
J2079,Engine diagnostic scan,4,10,
J2080,Spark plug replacement,3,7,
J2081,Suspension noise diagnosis,3,7,
J2082,Transmission inspection,1,8,
J2083,Oil change,2,9,
J2084,Brake inspection,1,8,
J2085,Spark plug replacement,3,10,
J2086,Tire pressure sensor reset,1,10,
J2087,Suspension noise diagnosis,2,7,
J2088,Engine diagnostic scan,3,6,
J2089,Suspension noise diagnosis,2,6,
J2090,Engine diagnostic scan,3,8,
J2091,Spark plug replacement,2,8,
J2092,Suspension noise diagnosis,3,10,
J2093,Tire pressure sensor reset,1,8,
J2094,Suspension noise diagnosis,3,7,
J2095,Tire pressure sensor reset,1,9,
J2096,Tire pressure sensor reset,3,6,
J2097,Brake inspection,2,5,
J2098,ABS warning light diagnosis,3,8,
J2099,Brake inspection,2,9,
J2100,Brake pad replacement,4,8,
J2101,Transmission inspection,2,9,
J2102,Coolant system service,3,8,
J2103,Check engine light diagnosis,3,9,
J2104,Spark plug replacement,4,8,
J2105,Transmission inspection,3,6,
J2106,ABS warning light diagnosis,2,8,
J2107,Battery replacement,2,9,
J2108,Check engine light diagnosis,2,8,
J2109,Wheel alignment,2,7,
J2110,Suspension noise diagnosis,4,9,
J2111,ABS warning light diagnosis,3,8,
J2112,Brake pad replacement,3,9,
J2113,Alternator inspection,3,7,
J2114,Brake pad replacement,1,7,
J2115,Coolant system service,2,6,
J2116,Brake inspection,2,7,
J2117,Oil change,2,8,
J2118,Brake inspection,3,8,
J2119,Brake inspection,1,10,
J2120,Alternator inspection,3,8,
J2121,Check engine light diagnosis,3,10,
J2122,Alternator inspection,4,8,
J2123,Spark plug replacement,1,10,
J2124,Coolant system service,3,7,
J2125,Brake pad replacement,2,7,
J2126,Tire pressure sensor reset,2,7,
J2127,Tire pressure sensor reset,4,6,
J2128,Brake inspection,1,6,
J2129,Alternator inspection,2,9,
J2130,Alternator inspection,4,7,
J2131,Engine diagnostic scan,1,9,
J2132,Wheel alignment,1,8,
J2133,Wheel alignment,2,10,
J2134,Tire pressure sensor reset,3,5,
J2135,Coolant system service,3,8,
J2136,ABS warning light diagnosis,2,8,
J2137,Spark plug replacement,3,10,
J2138,Battery replacement,3,7,
J2139,Tire replacement,3,7,
J2140,ABS warning light diagnosis,3,8,
J2141,Alternator inspection,3,7,
J2142,Wheel alignment,2,9,
J2143,Transmission inspection,1,6,
J2144,Suspension noise diagnosis,1,6,
J2145,Alternator inspection,4,10,
J2146,Transmission inspection,4,8,
J2147,Transmission inspection,3,10,
J2148,Check engine light diagnosis,3,7,
J2149,Brake pad replacement,3,8,
J2150,Brake inspection,2,6,
J2151,Alternator inspection,2,5,
J2152,Brake pad replacement,3,7,
J2153,Wheel alignment,1,6,
J2154,ABS warning light diagnosis,1,9,
J2155,ABS warning light diagnosis,3,6,
J2156,Brake pad replacement,4,10,
J2157,ABS warning light diagnosis,2,8,
J2158,Tire pressure sensor reset,4,8,
J2159,Brake pad replacement,2,7,
J2160,Tire replacement,3,9,
J2161,Tire replacement,3,5,
J2162,Battery replacement,2,8,
J2163,Tire pressure sensor reset,2,8,
J2164,Check engine light diagnosis,1,8,
J2165,Suspension noise diagnosis,3,7,
J2166,ABS warning light diagnosis,2,8,
J2167,Suspension noise diagnosis,2,10,
J2168,Wheel alignment,2,8,
J2169,Battery replacement,2,6,
J2170,Spark plug replacement,3,8,
J2171,Battery replacement,2,9,
J2172,Engine diagnostic scan,2,8,
J2173,Oil change,2,8,
J2174,Engine diagnostic scan,3,6,
J2175,ABS warning light diagnosis,3,6,
J2176,Brake inspection,3,10,
J2177,Battery replacement,4,10,
J2178,Brake pad replacement,2,6,
J2179,Tire pressure sensor reset,3,9,
J2180,Tire pressure sensor reset,3,10,
J2181,Wheel alignment,3,8,
J2182,Brake pad replacement,3,5,
J2183,Coolant system service,4,8,
J2184,Spark plug replacement,3,5,
J2185,Coolant system service,3,10,
J2186,Check engine light diagnosis,2,9,
J2187,Wheel alignment,4,8,
J2188,Tire pressure sensor reset,2,5,
J2189,Suspension noise diagnosis,1,9,
J2190,Suspension noise diagnosis,2,8,
J2191,ABS warning light diagnosis,2,9,
J2192,Check engine light diagnosis,2,7,
J2193,ABS warning light diagnosis,3,8,
J2194,Suspension noise diagnosis,4,7,
J2195,Check engine light diagnosis,3,9,
J2196,ABS warning light diagnosis,2,10,
J2197,Battery replacement,2,8,
J2198,Coolant system service,4,9,
J2199,Brake pad replacement,2,10,
J2200,Brake inspection,2,9,
J2201,ABS warning light diagnosis,2,8,
J2202,Brake pad replacement,4,6,
J2203,Suspension noise diagnosis,4,9,
J2204,Coolant system service,2,9,
J2205,Spark plug replacement,3,7,
J2206,Brake pad replacement,1,10,
J2207,Brake pad replacement,3,9,
J2208,Alternator inspection,3,8,
J2209,Suspension noise diagnosis,2,10,
J2210,Brake inspection,3,8,
J2211,Transmission inspection,3,10,
J2212,Alternator inspection,2,6,
J2213,Engine diagnostic scan,1,8,
J2214,Battery replacement,3,7,
J2215,Wheel alignment,1,9,
J2216,Suspension noise diagnosis,1,7,
J2217,Battery replacement,1,8,
J2218,Brake pad replacement,3,7,
J2219,Brake inspection,2,10,
J2220,Oil change,2,6,
J2221,Wheel alignment,1,10,
J2222,Tire pressure sensor reset,2,10,
J2223,Tire pressure sensor reset,3,9,
J2224,Oil change,2,6,
J2225,Check engine light diagnosis,1,7,
J2226,Brake pad replacement,4,8,
J2227,Battery replacement,2,10,
J2228,Oil change,3,7,
J2229,Tire replacement,3,9,
J2230,Suspension noise diagnosis,2,9,
J2231,Check engine light diagnosis,2,5,
J2232,Brake inspection,4,8,
J2233,Check engine light diagnosis,4,7,
J2234,Battery replacement,4,10,
J2235,Tire replacement,4,9,
J2236,Brake pad replacement,1,10,
J2237,Coolant system service,1,7,
J2238,Coolant system service,1,10,
J2239,Tire pressure sensor reset,2,7,
J2240,Coolant system service,1,8,
J2241,ABS warning light diagnosis,4,5,
J2242,Engine diagnostic scan,2,7,
J2243,ABS warning light diagnosis,3,8,
J2244,Oil change,4,10,
J2245,Brake pad replacement,3,8,
J2246,Alternator inspection,1,9,
J2247,Engine diagnostic scan,2,8,
J2248,ABS warning light diagnosis,4,9,
J2249,Spark plug replacement,2,9,
J2250,Engine diagnostic scan,3,9,
J2251,Engine diagnostic scan,2,6,
J2252,Oil change,4,6,
J2253,Transmission inspection,3,10,
J2254,Tire pressure sensor reset,3,10,
J2255,Tire pressure sensor reset,3,7,
J2256,Alternator inspection,2,8,
J2257,Wheel alignment,1,10,
J2258,Battery replacement,1,8,
J2259,Suspension noise diagnosis,4,8,
J2260,Suspension noise diagnosis,2,5,
J2261,Spark plug replacement,3,9,
J2262,Tire pressure sensor reset,2,10,
J2263,Battery replacement,2,6,
J2264,Coolant system service,2,8,
J2265,Brake pad replacement,3,10,
J2266,Battery replacement,1,8,
J2267,Engine diagnostic scan,3,9,
J2268,Brake pad replacement,3,7,
J2269,Check engine light diagnosis,3,7,
J2270,Transmission inspection,1,8,
J2271,Brake pad replacement,2,5,
J2272,ABS warning light diagnosis,2,5,
J2273,Wheel alignment,3,8,
J2274,Tire replacement,3,7,
J2275,Battery replacement,3,9,
J2276,Suspension noise diagnosis,3,10,
J2277,Suspension noise diagnosis,2,7,
J2278,Tire pressure sensor reset,1,9,
J2279,Battery replacement,3,7,
J2280,Brake inspection,1,10,
J2281,Suspension noise diagnosis,2,8,
J2282,Tire pressure sensor reset,2,10,
J2283,Engine diagnostic scan,3,9,
J2284,Check engine light diagnosis,2,7,
J2285,Spark plug replacement,1,7,
J2286,Suspension noise diagnosis,4,8,
J2287,Spark plug replacement,4,9,
J2288,Brake inspection,3,7,
J2289,Tire pressure sensor reset,2,9,
J2290,Battery replacement,2,7,
J2291,Wheel alignment,3,8,
J2292,Wheel alignment,2,7,
J2293,Battery replacement,3,7,
J2294,Brake pad replacement,1,9,
J2295,Battery replacement,1,10,
J2296,Oil change,1,9,
J2297,Oil change,2,9,
J2298,Transmission inspection,2,9,
J2299,Check engine light diagnosis,2,9,
J2300,Check engine light diagnosis,3,10,
J2301,Coolant system service,3,10,
J2302,Wheel alignment,3,5,
J2303,Spark plug replacement,1,9,
J2304,Tire replacement,4,10,
J2305,Suspension noise diagnosis,4,7,
J2306,Tire pressure sensor reset,1,7,
J2307,Wheel alignment,3,7,
J2308,Oil change,3,9,
J2309,Brake inspection,2,8,
J2310,Tire replacement,1,7,
J2311,Spark plug replacement,2,7,
J2312,Brake inspection,1,8,
J2313,Alternator inspection,3,7,
J2314,Suspension noise diagnosis,4,6,
J2315,Tire replacement,3,6,
J2316,Brake pad replacement,2,10,
J2317,Battery replacement,3,6,
J2318,ABS warning light diagnosis,2,8,
J2319,Oil change,2,10,
J2320,Brake inspection,2,10,
J2321,Oil change,1,7,
J2322,Tire replacement,4,6,
J2323,ABS warning light diagnosis,2,9,
J2324,Check engine light diagnosis,4,7,
J2325,Transmission inspection,2,10,
J2326,Brake inspection,2,8,
J2327,Engine diagnostic scan,3,7,
J2328,Check engine light diagnosis,2,9,
J2329,Wheel alignment,4,9,
J2330,Brake pad replacement,2,10,
J2331,Spark plug replacement,2,6,
J2332,Brake pad replacement,4,9,
J2333,Wheel alignment,3,8,
J2334,Transmission inspection,4,5,
J2335,Wheel alignment,2,8,
J2336,Check engine light diagnosis,2,7,
J2337,Engine diagnostic scan,2,8,
J2338,Brake inspection,2,8,
J2339,Tire replacement,4,6,
J2340,Battery replacement,2,9,
J2341,ABS warning light diagnosis,3,8,
J2342,Brake inspection,3,8,
J2343,Alternator inspection,1,5,
J2344,Coolant system service,1,8,
J2345,Brake inspection,3,7,
J2346,Alternator inspection,3,9,
J2347,Check engine light diagnosis,3,7,
J2348,Oil change,3,10,
J2349,Coolant system service,2,6,
J2350,Engine diagnostic scan,4,7,
J2351,Battery replacement,3,6,
J2352,Battery replacement,3,9,
J2353,Coolant system service,2,7,
J2354,Transmission inspection,3,8,
J2355,Transmission inspection,2,7,
J2356,Alternator inspection,4,7,
J2357,Oil change,3,7,
J2358,Coolant system service,1,7,
J2359,Engine diagnostic scan,3,7,
J2360,Spark plug replacement,1,9,
J2361,Alternator inspection,2,10,
J2362,Tire pressure sensor reset,4,7,
J2363,Transmission inspection,3,7,
J2364,Tire replacement,2,8,
J2365,Check engine light diagnosis,3,9,
J2366,Brake inspection,3,10,
J2367,Wheel alignment,2,7,
J2368,Check engine light diagnosis,1,8,
J2369,ABS warning light diagnosis,4,8,
J2370,ABS warning light diagnosis,3,7,
J2371,Coolant system service,3,7,
J2372,Oil change,1,7,
J2373,Brake pad replacement,2,9,
J2374,Brake inspection,1,8,
J2375,Suspension noise diagnosis,2,10,
J2376,ABS warning light diagnosis,3,6,
J2377,Tire replacement,2,6,
J2378,Tire pressure sensor reset,3,8,
J2379,Battery replacement,3,8,
J2380,Brake inspection,3,8,
J2381,Oil change,4,6,
J2382,Suspension noise diagnosis,2,8,
J2383,Tire replacement,4,9,
J2384,Alternator inspection,3,8,
J2385,Suspension noise diagnosis,2,9,
J2386,Check engine light diagnosis,2,9,
J2387,Alternator inspection,3,10,
J2388,Coolant system service,1,7,
